Historic Coal Production Data: 2012
based on the U.S. Energy Information Administration and the U.S. Mine Safety and Health Administration

Year	MSHA ID	Mine Name	Mine State	Mine County	Mine Status	Mine Type	Company Type	Operation Type	Operating Company	Operating Company Address	Union Code	Production (short tons)	Average Employees	Labor Hours
2012	1511417	Roadside Processing Inc	Kentucky (East)	Mccreary	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Preparation Plant	Roadside Processing Inc	"750 Town Mountain Rd, Pikeville, KY 41501"	-	0	8	"13,620"
2012	1519668	Jellico Creek Job	Kentucky (East)	Mccreary	Active	Surface	Indepedent Producer Operator	Mine only	Mountainside Coal	"7692 S. Hwy 25w, Williamsburg, KY 40769"	-	"31,744"	26	"33,255"
2012	1518912	Island Dock	Kentucky (West)	Mclean	Active	Surface	Indepedent Producer Operator	Preparation Plant	Oxford Mining Company-Kentucky	"544 Chestnut St, Coshocton, OH 43812"	-	0	10	"19,833"
2012	1517834	F-9 Prater Branch	Kentucky (East)	Magoffin	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Frasure Creek Mining Llc	"4978 Teays Valley Rd., Ashland, WV 25560"	-	"273,680"	27	"60,113"
2012	1518947	Bull Creek Surface Mine	Kentucky (East)	Magoffin	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Kentucky Fuel Corporation	"P.O. Box 130, Mousie, KY 41839"	-	"35,113"	40	"26,161"
2012	1519146	Diablo West Surface	Kentucky (East)	Magoffin	Active	Surface	Indepedent Producer Operator	Mine only	Licking River Mining Llc	"P.O. Box 637, West Liberty, KY 41472"	-	"920,997"	122	"308,304"
2012	1519200	No. 1	Kentucky (East)	Magoffin	Active	Surface	Indepedent Producer Operator	Mine only	Middle Fork Development Servic	"P.O. Box 505, Staffordsvill, KY 41256"	-	"142,358"	15	"30,749"
2012	1519256	#1	Kentucky (East)	Magoffin	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	"Rod Mining, Inc."	"P.O. Box 249, Stanville, KY 41659"	-	"66,558"	28	"43,369"
2012	1519459	Right Oakley Surface	Kentucky (East)	Magoffin	Active	Surface	Indepedent Producer Operator	Mine only	"Licking River Mining, Llc"	"P.O. Box 637, West Liberty, KY 41472"	-	"565,345"	55	"137,341"
2012	1519643	Shm-16	Kentucky (East)	Magoffin	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Kentucky Fuel Corporation	"P.O. Box 130, Mousie, KY 41839"	-	"9,106"	9	"5,439"
2012	1504020	Mine #1	Kentucky (East)	Martin	"Active, men working, not producing"	Underground	Operating Subsidiary	Preparation Plant	Peter Cave Mining Co.	"P.O. Box 5002, Inez, KY 41224"	-	0	14	"6,733"
2012	1505106	Preparation Plant	Kentucky (East)	Martin	"Active, men working, not producing"	Surface	Operating Subsidiary	Preparation Plant	Martin County Coal Corp	"3185 Middle Fork Wolf Creek Ro, Inez, KY 41224"	-	0	12	"14,981"
2012	1505106	Preparation Plant	Kentucky (East)	Martin	"Active, men working, not producing"	Underground	Operating Subsidiary	Preparation Plant	Martin County Coal Corp	"3185 Middle Fork Wolf Creek Ro, Inez, KY 41224"	-	0	12	"15,593"
2012	1506268	Pevler Plant	Kentucky (East)	Martin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Pinnacle Processing Inc	"P.O. Box 399, Lovely, KY 41231"	-	0	15	"33,731"
2012	1506268	Pevler Plant	Kentucky (East)	Martin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Pinnacle Processing Inc	"P.O. Box 399, Lovely, KY 41231"	-	0	71	"164,684"
2012	1514324	Preparation Plant	Kentucky (East)	Martin	Active	Underground	Operating Subsidiary	Preparation Plant	Excel Mining Llc	"9462 Meathouse Rd, Pilgrim, KY 41250"	-	0	21	"44,046"
2012	1517954	Prep Plant #2	Kentucky (East)	Martin	Active	Surface	Indepedent Producer Operator	Preparation Plant	Beech Fork Processing Inc	"P.O. Box 190, Lovely, KY 41231"	-	0	23	"15,847"
2012	1517954	Prep Plant #2	Kentucky (East)	Martin	Active	Underground	Indepedent Producer Operator	Preparation Plant	Beech Fork Processing Inc	"P.O. Box 190, Lovely, KY 41231"	-	0	12	"8,164"
2012	1518326	No 4	Kentucky (East)	Martin	Active	Surface	Contractor	Mine only	Mayo Resources Inc	"Rte. 292, Lovely, KY 41231"	-	"206,369"	31	"83,201"
2012	1518384	#5	Kentucky (East)	Martin	"Active, men working, not producing"	Surface	Contractor	Mine only	Mayo Resources Inc	"P.O. Box 190, Lovely, KY 41231"	-	"78,826"	23	"48,013"
2012	1518575	No. 1	Kentucky (East)	Martin	Active	Underground	Contractor	Mine only	Matrix Energy Llc	"Rt. 292    P.O. Box 190, Lovely, KY 41231"	-	"1,304,102"	236	"578,396"
2012	1518839	Van Lear Mine	Kentucky (East)	Martin	Active	Underground	Operating Subsidiary	Mine only	Excel Mining Llc	"9462 Meathouse Rd, Pilgrim, KY 41250"	-	"615,456"	159	"329,114"
2012	1519070	Mount Sterling Branch	Kentucky (East)	Martin	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Icg East Kentucky Llc	"13778 River Front Road, Belfry, KY 41514"	-	"68,931"	28	"50,419"
2012	1519193	Voyager #7	Kentucky (East)	Martin	"Active, men working, not producing"	Underground	Operating Subsidiary	Mine only	Martin County Coal	"P.O. Box 5002, Inez, KY 41224"	-	"112,026"	40	"54,494"
2012	1519296	No 24	Kentucky (East)	Martin	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Eagle Coal Company Inc	"P.O. Box 399, Lovely, KY 41231"	-	"63,608"	49	"46,771"
2012	1519302	Laurel Fork Surface	Kentucky (East)	Martin	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	James River Coal Service Compa	"210 Ljh Drive, Gilbert, WV 25621"	-	"37,823"	6	"7,975"
2012	1519472	White Oak South	Kentucky (East)	Martin	"Active, men working, not producing"	Surface	Operating Subsidiary	Mine only	Martin County Coal Corp	"3201 Ridgetop Road, Inez, KY 41224"	-	"73,947"	40	"67,881"
2012	1519488	No. 25	Kentucky (East)	Martin	Active	Underground	Indepedent Producer Operator	Mine only	Eagle Coal Company Inc	"P.O. Box 190, Lovely, KY 41231"	-	"210,985"	49	"111,644"
2012	1519494	No. 8	Kentucky (East)	Martin	Permanently abandoned	Underground	Indepedent Producer Operator	Mine only	Coalburg Enterprises Inc.	"P.O. Box 190, Lovley, KY 41231"	-	"178,546"	35	"61,341"
2012	1519531	White Cabin #9	Kentucky (East)	Martin	Permanently abandoned	Underground	Operating Subsidiary	Mine only	Martin County Coal Corp.	"P.O. Box 5002, Inez, KY 41224"	-	"134,726"	35	"43,707"
2012	1519566	#6	Kentucky (East)	Martin	Active	Surface	Indepedent Producer Operator	Mine only	Mayo Resources Inc	"P.O. Box 190, Lovely, KY 41231"	-	"105,125"	22	"54,477"
2012	1519615	Mcc Addcar Hwm System 23	Kentucky (East)	Martin	Temporarily closed	Surface	Operating Subsidiary	Mine only	Martin County Coal Corp	"P.O. Box 299, Sidney, KY 41564"	-	"184,186"	24	"13,979"
2012	1519625	No 9	Kentucky (East)	Martin	Temporarily closed	Underground	Indepedent Producer Operator	Mine only	Coalburg Enterprises Inc.	"P.O. Box 292, Lovely, KY 41231"	-	"2,438"	35	"1,656"
2012	1517741	Paradise #9	Kentucky (West)	Muhlenberg	Active	Underground	Indepedent Producer Operator	Mine and Preparation Plant	Kenamerican Resources Inc	"7590 State Rte 181, Central City, KY 42330"	-	"2,251,294"	331	"854,694"
2012	1518134	Halls Creek Mine	Kentucky (West)	Muhlenberg	Active	Surface	Indepedent Producer Operator	Mine only	Oxford Mining Company-Kentucky	"3060 Cleaton Road, Central City, KY 42330"	-	"549,992"	53	"101,317"
2012	1519205	Bowie Refined Coal Minuteman L	Kentucky (West)	Muhlenberg	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Preparation Plant	Bowie Refined Coal Minuteman L	"6601 Highway 181 North, Greenville, KY 42345"	-	0	12	"23,691"
2012	1519356	Parkway Mine Surface Facilitie	Kentucky (West)	Muhlenberg	Active	Underground	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Rd., Madisonville, KY 42431"	-	0	24	"44,558"
2012	1519358	Parkway Mine	Kentucky (West)	Muhlenberg	Active	Underground	Indepedent Producer Operator	Mine only	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"	-	"1,558,309"	158	"391,120"
2012	1519365	Schoate Preparation Plant	Kentucky (West)	Muhlenberg	Active	Surface	Indepedent Producer Operator	Preparation Plant	Oxford Mining Company-Kentucky	"3060 Cleaton Road, Central City, KY 42330"	-	0	7	"12,634"
2012	1519466	Rose France Mine	Kentucky (West)	Muhlenberg	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Oxford Mining Company-Kentucky	"3060 Cleaton Road, Central City, KY 42330"	-	"457,510"	43	"86,962"
2012	1519165	Midway Coal Handling Facility	Kentucky (West)	Ohio	Active	Surface	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"	-	0	29	"54,259"
2012	1519165	Midway Coal Handling Facility	Kentucky (West)	Ohio	Active	Underground	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"	-	0	13	"24,377"
2012	1519217	Midway Mine	Kentucky (West)	Ohio	Active	Surface	Indepedent Producer Operator	Mine only	Armstrong Coal Company	"407 Brown Road, Madisonville, KY 42431"	-	"1,518,406"	91	"183,592"
2012	1519344	Equality	Kentucky (West)	Ohio	Active	Surface	Indepedent Producer Operator	Mine only	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"	-	"2,868,100"	142	"374,803"
2012	1519345	Armstrong Prep And Dock Facili	Kentucky (West)	Ohio	Active	Surface	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"	-	0	45	"95,310"
2012	1519345	Armstrong Prep And Dock Facili	Kentucky (West)	Ohio	Active	Underground	Indepedent Producer Operator	Preparation Plant	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"	-	0	22	"46,943"
2012	1519407	Eastfork Surface Mine	Kentucky (West)	Ohio	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	Armstrong Coal Company Inc	"407 Brown Road, Madisonville, KY 42431"	-	"41,329"	22	"17,701"
2012	1519511	Lewis Creek	Kentucky (West)	Ohio	Active	Surface	Indepedent Producer Operator	Mine only	Armstrong Coal Co.	"407 Brown Road, Madisonville, KY 42431"	-	"933,492"	49	"86,204"
2012	1519535	Kronos Mine	Kentucky (West)	Ohio	Active	Underground	Indepedent Producer Operator	Mine only	Armstrong Coal Company	"Mantanzas Road, Centertown, KY 42323"	-	"1,840,854"	220	"536,343"
2012	1519669	Lewis Creek Underground Mine	Kentucky (West)	Ohio	Active	Underground	Indepedent Producer Operator	Mine only	Armstrong Coal Company	"407 Brown Road, Madisonville, KY 42431"	-	"8,863"	29	"25,256"
2012	1519130	#1	Kentucky (East)	Owsley	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	Emlyn Coal Processing Llc	"3205 Spruce St., St. Paul, MN 55117"	-	"4,744"	4	"2,179"
2012	1519179	Sturgeon #4	Kentucky (East)	Owsley	Permanently abandoned	Surface	Indepedent Producer Operator	Mine only	"Sturgeon Mining Co., Inc."	"P.O. Box 368, Beattyville, KY 41311"	-	"7,950"	9	"7,942"
2012	1519617	Bingham Job #13	Kentucky (East)	Owsley	Temporarily closed	Surface	Indepedent Producer Operator	Mine only	"B & W Resources, Inc."	"P.O. Box 249, Stanville, KY 41659"	-	"13,953"	7	"2,678"
2012	1503627	#20 Strip Job	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	Pine Branch Mining Llc	"3228 Summit Square Place, Suit, Lexington, KY 40509"	-	"328,335"	46	"97,542"
2012	1504442	Bulan Load Out	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Preparation Plant	Frasure Creek Mining Llc	"P.O. Box 100, Ary, KY 41712"	-	0	9	"16,006"
2012	1505151	Jeff Tipple	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Preparation Plant	Blue Diamond Coal Co.	"P.O. Box 309, Jeff, KY 41751"	-	0	7	"18,459"
2012	1505245	Hoyt Tipple	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Preparation Plant	Pine Branch Mining Llc	"3228 Summit Square Place, Suit, Lexington,, KY 40509"	-	0	14	"40,941"
2012	1505485	Preparation Plant	Kentucky (East)	Perry	Active	Surface	Contractor	Preparation Plant	Perry County Coal Corporation	"1845 S. Ky Hwy 15, Hazard, KY 41701"	-	0	12	"24,521"
2012	1505485	Preparation Plant	Kentucky (East)	Perry	Active	Underground	Contractor	Preparation Plant	Perry County Coal Corporation	"1845 S. Ky Hwy 15, Hazard, KY 41701"	-	0	94	"198,395"
2012	1509636	#77	Kentucky (East)	Perry	Active	Underground	Operating Subsidiary	Mine only	Blue Diamond Coal Company	"P.O. Box 309, Jeff, KY 41751"	-	"333,685"	65	"154,559"
2012	1513495	Kentucky River Loading	Kentucky (East)	Perry	Active	Surface	Operating Subsidiary	Preparation Plant	"Icg Hazard, Llc"	"1021 Tori Drive, Hazard, KY 41701"	-	0	63	"147,911"
2012	1513495	Kentucky River Loading	Kentucky (East)	Perry	Active	Underground	Operating Subsidiary	Preparation Plant	"Icg Hazard, Llc"	"1021 Tori Drive, Hazard, KY 41701"	-	0	16	"36,978"
2012	1513936	Frasure Creek Mine No 6	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	Frasure Creek Mining Llc	"P.O. Box 100, Ary, KY 41712"	-	"532,987"	108	"170,942"
2012	1516353	No. 64 Plant	Kentucky (East)	Perry	Active	Surface	Operating Subsidiary	Preparation Plant	Blue Diamond Coal Co.	"P.O. Box 309, Jeff, KY 41751"	-	0	11	"26,408"
2012	1516353	No. 64 Plant	Kentucky (East)	Perry	Active	Underground	Operating Subsidiary	Preparation Plant	Blue Diamond Coal Co.	"P.O. Box 309, Jeff, KY 41751"	-	0	17	"39,611"
2012	1516520	76  Plant	Kentucky (East)	Perry	Active	Underground	Operating Subsidiary	Preparation Plant	Blue Diamond Coal Company	"P.O. Box 309, Jeff, KY 41751"	-	0	27	"61,740"
2012	1516883	Combs Branch Job	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine and Preparation Plant	Pine Branch Mining Llc	"3228 Summit Square Place, Suit, Lexington, KY 40509"	-	"1,056,440"	82	"227,435"
2012	1517478	#75	Kentucky (East)	Perry	Active	Underground	Operating Subsidiary	Mine only	Blue Diamond Coal Company	"P.O. Box 47, Slemp, KY 41763"	-	"194,467"	68	"162,466"
2012	1517497	#68	Kentucky (East)	Perry	Active	Underground	Operating Subsidiary	Mine only	Blue Diamond Coal Company	"P.O. Box 309, Jeff, KY 41751"	-	"465,041"	107	"270,693"
2012	1518048	Rowdy Gap Mine	Kentucky (East)	Perry	"Active, men working, not producing"	Surface	Operating Subsidiary	Mine only	"Icg Hazard, Llc"	"1021 Tori Drive, Hazard, KY 41701"	-	"192,013"	27	"55,725"
2012	1518442	Auger Mine No 28	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	B & H Coal Co Inc	"P.O. Box 221, Jackson, KY 41339"	-	"13,940"	2	"5,028"
2012	1518504	S-3 Candle Ridge	Kentucky (East)	Perry	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Mine only	"Revelation Energy, Llc"	"P.O. Box 249, Stanville, KY 41659"	-	"329,878"	33	"107,408"
2012	1518526	Jakes Branch Job	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	Pine Branch Mining Llc	"3228 Summit Square Place, Suit, Lexington, KY 40509"	-	"244,057"	21	"55,067"
2012	1518565	E4-1	Kentucky (East)	Perry	Active	Underground	Indepedent Producer Operator	Mine only	Perry County Coal Corporation	"1845 South Ky Hwy 15, Hazard, KY 41701"	-	"528,026"	151	"306,545"
2012	1518662	E3-1	Kentucky (East)	Perry	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Mine only	Perry County Coal Corporation	"1845 S. Ky Hwy 15, Hazard, KY 41701"	-	"400,195"	134	"279,268"
2012	1518738	Buckeye Strip #1	Kentucky (East)	Perry	Active	Surface	Operating Subsidiary	Mine only	James River Coal Service Compa	"P.O. Box 189, Lackey, KY 41643"	-	"118,387"	41	"91,297"
2012	1518769	Blue Ridge Surface Mine	Kentucky (East)	Perry	Active	Surface	Operating Subsidiary	Mine only	Cumberland River Coal Company	"P.O. Box 109, Appalachia, VA 24216"	Scotia Employees Association	"552,187"	73	"183,064"
2012	1518781	Chavies Job #7	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	B & W Resources Inc	"P.O. Box 249, Stanville, KY 41659"	-	"377,995"	54	"123,570"
2012	1518966	East Mac & Nellie	Kentucky (East)	Perry	Active	Surface	Operating Subsidiary	Mine only	"Icg Hazard, Llc"	"1021 Tori Drive, Hazard, KY 41701"	-	"1,036,710"	99	"232,294"
2012	1518978	Buckeye Highwall Miner	Kentucky (East)	Perry	Active	Surface	Operating Subsidiary	Mine only	James River Coal Service Compa	"P.O. Box 189, Lackey, KY 41643"	-	"131,590"	14	"31,101"
2012	1519015	E4-2	Kentucky (East)	Perry	Active	Underground	Indepedent Producer Operator	Mine only	Perry County Coal Corporation	"1845 S. Hwy 15, Hazard, KY 41701"	-	"861,650"	187	"378,152"
2012	1519068	Frasure Creek Mine #8	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	Frasure Creek Mining Llc	"P.O. Box 100, Ary, KY 41712"	-	"181,700"	27	"46,106"
2012	1519255	Montgomery Creek	Kentucky (East)	Perry	Active	Surface	Operating Subsidiary	Mine only	James River Coal Service Compa	"P.O. Box 189, Lackey, KY 41643"	-	"374,815"	54	"120,541"
2012	1519342	S-2 Buckhorn	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	Mountain Top Hydroseeding Inc	"P.O. Box 249, Stanville, KY 41659"	-	"4,166"	4	"3,430"
2012	1519419	Noble Mine #2	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	Noble Construction	"P.O. Box 83, Bulan, KY 41722"	-	"34,882"	5	"8,000"
2012	1519542	Bear Branch Mine	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	"Locust Grove, Inc."	"P.O. Box 958, Hazard, KY 41702"	-	"339,622"	22	"74,519"
2012	1519598	Poundmill Mine No 90	Kentucky (East)	Perry	Active	Underground	Indepedent Producer Operator	Mine only	Blue Diamond Coal Company	"P.O. Box 309, Jeff, KY 41751"	-	"234,340"	44	"105,512"
2012	1519626	Mc S/N 22	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	Augustus Augering & Contractin	"229 Kelly Br., Salyersville, KY 41465"	-	"4,870"	2	"1,520"
2012	1519638	Ben's Branch Mine	Kentucky (East)	Perry	Active	Surface	Indepedent Producer Operator	Mine only	"Locust Grove, Inc."	"P.O. Box 958, Hazard, KY 41702"	-	"372,145"	19	"42,708"
2012	1519656	Pads Branch Washer	Kentucky (East)	Perry	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Preparation Plant	Pine Branch Mining Llc	"3228 Summit Square Place, Suit, Lexington, KY 40509"	-	0	9	"20,877"
2012	1505375	Long Fork Preparation Plant	Kentucky (East)	Pike	"Active, men working, not producing"	Underground	Operating Subsidiary	Preparation Plant	Long Fork Coal Company	"P.O. Box 299, Sidney, KY 41564"	United Mine Workers of America	0	13	"28,451"
2012	1506733	Viking Prep Plant	Kentucky (East)	Pike	Active	Surface	Indepedent Producer Operator	Preparation Plant	Coal Operator 1 Llc	"P.O. Box 326, Pikeville, KY 41502"	-	0	18	"41,615"
2012	1506733	Viking Prep Plant	Kentucky (East)	Pike	Active	Underground	Indepedent Producer Operator	Preparation Plant	Coal Operator 1 Llc	"P.O. Box 326, Pikeville, KY 41502"	-	0	2	"4,624"
2012	1507907	Plant No 1	Kentucky (East)	Pike	"Active, men working, not producing"	Surface	Indepedent Producer Operator	Preparation Plant	Berkeley Energy Corp	"750 Town Mtn. Rd, Pikeville, KY 41501"	-	0	18	"26,579"
2012	1507907	Plant No 1	Kentucky (East)	Pike	"Active, men working, not producing"	Underground	Indepedent Producer Operator	Preparation Plant	Berkeley Energy Corp	"750 Town Mtn. Rd, Pikeville, KY 41501"	-	0	18	"26,578"
2012	1508079	Mine No 3	Kentucky (East)	Pike	Active	Underground	Contractor	Mine only	Excel Mining Llc	"9462 Meathouse Rd, Pilgrim, KY 41250"	-	"1,238,448"	270	"647,439"
2012	1509724	#1 Prep Plant	Kentucky (East)	Pike	Active	Surface	Operating Subsidiary	Preparation Plant	Sidney Coal Company Inc	"P.O. Box 299, Sidney, KY 41564"	-	0	1	"1,936"
2012	1509724	#1 Prep Plant	Kentucky (East)	Pike	Active	Underground	Operating Subsidiary	Preparation Plant	Sidney Coal Company Inc	"P.O. Box 299, Sidney, KY 41564"	-	0	30	"62,603"
2012	1510445	Bevins Branch Preparation Plan	Kentucky (East)	Pike	Active	Surface	Operating Subsidiary	Preparation Plant	Mccoy Elkhorn Coal Corp.	"1148 Longfork Road, Kimper, KY 41539"	-	0	8	"19,011"
