State	rank	HS6	Abbreviation	val2011	val2012	val2013	val2014	share11	share12	share13	share14	change
Nevada	3	950430	GAMES COIN-/TOKEN-OPERATED EXC BOWLING ALLEY	445.34	545.18	550.68	395.69	5.5741	5.3128	6.3292	5.1379	-28.14
Nevada	4	854239	ELECTRONIC INTEGRATED CIRCUITS, NESOI	231.38	230.83	281.69	360.13	2.896	2.2495	3.2375	4.6762	27.85
Nevada	5	710239	DIAMONDS, NONINDUSTRIAL, WORKED	242.84	263.67	274.37	292.3	3.0395	2.5695	3.1534	3.7954	6.53
Nevada	6	903180	MEAS & CHECKNG INSTRUMENT, APPLIANCES & MACH	178.03	222.52	186.36	187.15	2.2283	2.1685	2.142	2.4301	0.42
Nevada	7	854231	PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG	109.26	99.28	116.72	159.71	1.3676	0.9675	1.3416	2.0737	36.82
Nevada	8	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	132.38	97.65	160.79	108.23	1.6569	0.9516	1.848	1.4054	-32.69
Nevada	9	854232	MEMORIES, ELECTRONIC INTEGRATED CIRCUITS	70.31	84.46	54.66	88.13	0.8801	0.8231	0.6282	1.1443	61.24
Nevada	10	711319	JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME	45.62	49.6	60.45	69.03	0.571	0.4833	0.6948	0.8963	14.18
Nevada	11	841370	CENTRIFUGAL PUMPS, NESOI	33.31	30.87	62.02	60.84	0.4169	0.3008	0.7128	0.79	-1.89
Nevada	12	848180	TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL	51.42	48.88	51.67	58.03	0.6436	0.4764	0.5938	0.7535	12.32
Nevada	13	851770	PTS OF PHONE SETS & OTH APP FOR THE TRANS/REC	89.58	143.8	91.74	52.98	1.1212	1.4013	1.0544	0.688	-42.24
Nevada	14	854140	PHOTOSNSITVE SEMICNDCTR DVICE INC PHTVLTC CEL	28.22	35.88	40.31	52.79	0.3532	0.3496	0.4633	0.6855	30.97
Nevada	15	710691	SILVER, UNWROUGHT NESOI	4.55	1.02	7.13	47.81	0.057	0.01	0.0819	0.6208	570.55
Nevada	16	210690	FOOD PREPARATIONS NESOI	12.17	29.25	38.89	46.07	0.1523	0.285	0.447	0.5982	18.45
Nevada	17	711291	WASTE & SCRAP GOLD EXCL SWPNGS CNTNG OTH PREC	0.12	0	0	45.35	0.0015	0	0	0.5888	1116882.44
Nevada	18	902290	X-RAY/HI TNSN GENR CNTR PNL & DSK EXM/TRTMNT	38.03	46.97	51.07	44.78	0.476	0.4577	0.587	0.5815	-12.32
Nevada	19	854290	ELECTRONIC INTEGRATED CIRCUITS AND MCRSSMBLS	11.3	20.05	28.15	43.45	0.1415	0.1954	0.3236	0.5642	54.34
Nevada	20	90121	COFFEE, ROASTED, NOT DECAFFEINATED	0.02	0.06	1.91	42.99	0.0003	0.0006	0.0219	0.5583	2151.56
Nevada	21	710692	SILVER, SEMIMANUFACTURED	0.2	0.33	1.81	42.78	0.0025	0.0032	0.0208	0.5555	2258.9
Nevada	22	854233	AMPLIFIERS, ELECTRONIC INTEGRATED CIRCUITS	31.27	31.27	33.47	38.09	0.3914	0.3048	0.3847	0.4946	13.79
Nevada	23	854370	ELEC MACH AND APP, HAVING INDIV FUNCTIONS, NE	10.5	17.63	16.66	37.51	0.1314	0.1718	0.1914	0.4871	125.2
Nevada	24	902219	APPARATUS BASE ON X-RAY FOR OTH USE,EX MEDICA	18.01	19.52	44.66	36.53	0.2254	0.1902	0.5132	0.4744	-18.19
Nevada	25	853669	ELECT PLUGS & SOCKETS F VOLTAGE NOT OVER 1000	24.74	41.49	30.23	34.63	0.3096	0.4044	0.3475	0.4497	14.56
New York	0	0	World	84999.35	81341.09	86522.55	86006.57	5.7335	5.2624	5.4775	5.2983	-0.6
New York	0	25	Top 25	40645.62	39942.82	46108.72	49366.02	47.8187	49.1053	53.291	57.398	7.06
New York	1	710239	DIAMONDS, NONINDUSTRIAL, WORKED	12306.23	11228.35	12551.66	14419.98	14.478	13.804	14.5068	16.7661	14.89
New York	2	710812	GOLD, NONMONETARY, UNWROUGHT NESOI	5350.4	6583.76	10625.9	8112.64	6.2946	8.094	12.2811	9.4326	-23.65
New York	3	711319	JEWELRY AND PARTS THEREOF, OF OTH PRECIOUS ME	4216.65	5098.78	6229.3	6950.8	4.9608	6.2684	7.1996	8.0817	11.58
New York	4	970110	PAINTINGS, DRAWING AND PASTELS BY HAND	4315.96	4541.2	4590.41	6443.19	5.0776	5.5829	5.3054	7.4915	40.36
New York	5	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	1963.03	1614.53	1285.72	1234.29	2.3095	1.9849	1.486	1.4351	-4
New York	6	970300	ORIGINAL SCULPTURES AND STATUARY, IN ANY MATE	870.59	803.89	846.17	1153.07	1.0242	0.9883	0.978	1.3407	36.27
New York	7	851712	PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS	392.57	358.62	905.51	1118.7	0.4619	0.4409	1.0466	1.3007	23.54
New York	8	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	1363.16	1312.44	1384.9	1035.27	1.6037	1.6135	1.6006	1.2037	-25.25
New York	9	710391	RUBIES, SAPPHIRES AND EMERALDS, OTHERWISE WOR	565.47	714.26	869.13	971.35	0.6653	0.8781	1.0045	1.1294	11.76
New York	10	271121	NATURAL GAS, GASEOUS	370.38	63.46	550.25	908.64	0.4357	0.078	0.636	1.0565	65.13
New York	11	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	544.05	680.94	942.75	694.92	0.6401	0.8371	1.0896	0.808	-26.29
New York	12	300220	VACCINES FOR HUMAN MEDICINE	2004.27	1311.18	403.84	626	2.358	1.612	0.4667	0.7278	55.01
New York	13	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	1904.05	749.17	577.74	596.43	2.2401	0.921	0.6677	0.6935	3.24
New York	14	840820	COMPRESSION-IGNTN INT COMBUSTION PISTON ENGIN	136.18	116.85	133.06	579.56	0.1602	0.1436	0.1538	0.6739	335.58
New York	15	760612	ALUMINUM ALLOY RECT PLATES ETC, OVER .2 MM TH	577.23	569.5	504.39	567.61	0.6791	0.7001	0.583	0.66	12.53
New York	16	970600	ANTIQUES OF AN AGE EXCEEDING ONE HUNDRED YEAR	429.57	545.51	532.31	536.95	0.5054	0.6706	0.6152	0.6243	0.87
New York	17	880330	PARTS OF AIRPLANES OR HELICOPTERS, NESOI	392.53	659.03	574.4	441.56	0.4618	0.8102	0.6639	0.5134	-23.13
New York	18	330300	PERFUMES AND TOILET WATERS	382.02	370.84	398.41	430.37	0.4494	0.4559	0.4605	0.5004	8.02
New York	19	711590	OTH PREC METL ARTCLS OR ARTCLS CLAD W PM, NES	5.27	6.17	2.1	411.44	0.0062	0.0076	0.0024	0.4784	19491.08
New York	20	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	304.4	560.27	309.24	406.45	0.3581	0.6888	0.3574	0.4726	31.44
New York	21	711620	ARTICLES OF PREC OR SEMIPREC STONES (NAT, SYN	374.25	316.87	332.48	352.89	0.4403	0.3896	0.3843	0.4103	6.14
New York	22	844399	PTS & ACC OF PRINTERS, COPIERS AND FAX MACH,	409.76	414.31	365.64	349.33	0.4821	0.5093	0.4226	0.4062	-4.46
New York	23	710231	DIAM EX IND UNWKD OR SMPL SWN CLVD OR BRUTED	399.42	332.22	292.17	347.91	0.4699	0.4084	0.3377	0.4045	19.08
New York	24	760200	ALUMINUM WASTE AND SCRAP	473.55	437.32	447.79	339.05	0.5571	0.5376	0.5175	0.3942	-24.28
New York	25	740400	COPPER WASTE AND SCRAP	594.66	553.36	453.45	337.6	0.6996	0.6803	0.5241	0.3925	-25.55
Ohio	0	0	World	46457.64	48645.04	50799.28	52129.53	3.1337	3.1471	3.216	3.2114	2.62
Ohio	0	25	Top 25	14587.66	16287.66	18167.85	19123.79	31.3999	33.4827	35.764	36.6851	5.26
Ohio	1	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	5134.8	5293.8	4698.79	4374.86	11.0526	10.8825	9.2497	8.3923	-6.89
Ohio	2	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	1029.47	1108.93	1831.81	2125.58	2.2159	2.2796	3.606	4.0775	16.04
Ohio	3	120190	SOYBEANS, NESOI	0	709.13	1200.1	1739.4	0	1.4578	2.3624	3.3367	44.94
Ohio	4	870323	PASS VEH SPK-IG INT COM RCPR P ENG >1500 NOV	1084.87	799.94	1795.71	1305.93	2.3352	1.6444	3.5349	2.5052	-27.27
Ohio	5	840734	SPARK-IGNTN RECPRCTING PISTON ENGINE ETC > 10	954.44	1443.81	1235.96	1182.94	2.0544	2.968	2.433	2.2692	-4.29
Ohio	6	870829	PTS & ACCESS OF BODIES OF MOTOR VEHICLES, NES	908.96	1098.53	1147.08	1100.02	1.9565	2.2583	2.2581	2.1102	-4.1
Ohio	7	870899	PARTS AND ACCESSORIES OF MOTOR VEHICLES, NESO	572.52	549.72	590.01	713.38	1.2324	1.1301	1.1614	1.3685	20.91
Ohio	8	841199	GAS TURBINE PARTS NESOI	685.23	817.75	710.64	612.06	1.475	1.6811	1.3989	1.1741	-13.87
Ohio	9	841182	GAS TURBINES OF A POWER EXCEEDING 5,000 KW	234.8	193.81	326.7	573.16	0.5054	0.3984	0.6431	1.0995	75.44
Ohio	10	870120	ROAD TRACTORS FOR SEMI-TRAILERS	461.99	407.16	396.78	451.88	0.9944	0.837	0.7811	0.8668	13.89
Ohio	11	870332	PASS VEH COM-IG INT COM ENG > 1500 NOV 2500 C	24.83	15.02	21.05	431.14	0.0534	0.0309	0.0414	0.8271	1948.35
Ohio	12	340220	SURFACE-ACTIVE, WASHING ETC PREP ETC, RETAIL	429.7	456.78	506.51	419.91	0.9249	0.939	0.9971	0.8055	-17.1
Ohio	13	300440	ALKALOIDS (NO HORMONES OR ANTIBIOTICS), DOSAG	572.2	421.54	393.23	411.83	1.2316	0.8666	0.7741	0.79	4.73
Ohio	14	870840	GEAR BOXES FOR MOTOR VEHICLES	603	713.97	703.68	393.99	1.298	1.4677	1.3852	0.7558	-44.01
Ohio	15	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	133.46	269.9	380.15	383.37	0.2873	0.5548	0.7483	0.7354	0.85
Ohio	16	710812	GOLD, NONMONETARY, UNWROUGHT NESOI	3.1	0.26	152.78	341.88	0.0067	0.0005	0.3007	0.6558	123.78
Ohio	17	870333	PASS VEH COM-IG INT COM ENG > 2500 CC	143.71	174.74	178.66	338.2	0.3093	0.3592	0.3517	0.6488	89.3
Ohio	18	848180	TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL	295.69	320.14	330.19	322.9	0.6365	0.6581	0.65	0.6194	-2.21
Ohio	19	401110	NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS	262.99	253.34	223.14	309.77	0.5661	0.5208	0.4393	0.5942	38.82
Ohio	20	870880	SUSPENSION SHOCK ABSORBERS FOR MOTOR VEHICLES	204.59	279.42	279.92	302.24	0.4404	0.5744	0.551	0.5798	7.97
Ohio	21	840991	SPARK-IGNITION INT COMBUSTION PISTON ENG PTS	160.99	232.04	256.39	265.77	0.3465	0.477	0.5047	0.5098	3.66
Ohio	22	870322	PASS MTR VEH,SPARK IGN ENG, >1000CC BUT =<150	275.44	204.92	249.09	264.62	0.5929	0.4212	0.4903	0.5076	6.24
Ohio	23	940190	PARTS OF SEATS (EX MEDICAL, BARBER, DENTAL ET	105.47	194.78	199.58	261.69	0.227	0.4004	0.3929	0.502	31.13
Ohio	24	870830	BRAKES AND SERVO-BREAKS; PARTS THEREOF	184.82	203.71	186.96	251.97	0.3978	0.4188	0.368	0.4834	34.77
Ohio	25	841490	AIR/GAS PUMP, COMPRESSOR AND FAN ETC PARTS, N	120.59	124.52	172.97	245.28	0.2596	0.256	0.3405	0.4705	41.81
Oklahoma	0	0	World	6227.68	6578.52	6919.24	6299.74	0.4201	0.4256	0.438	0.3881	-8.95
Oklahoma	0	25	Top 25	1980.59	2553.81	2809.95	2679.29	31.803	38.8204	40.6106	42.5301	-4.65
Oklahoma	1	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	317	471.52	595.71	384.83	5.0902	7.1676	8.6095	6.1087	-35.4
Oklahoma	2	841391	PARTS OF PUMPS FOR LIQUIDS	142.97	165.67	162.04	183.18	2.2957	2.5184	2.3419	2.9077	13.05
Oklahoma	3	848180	TAPS COCKS ETC F PIPE VAT INC THERMO CONTROL	86.6	120.07	123.42	151.67	1.3906	1.8252	1.7838	2.4075	22.89
Oklahoma	4	854460	ELECTRIC CONDUCTORS FOR VOLTAGE EXCEEDING 100	140.7	141.07	149.88	147.72	2.2592	2.1445	2.1662	2.3448	-1.45
Oklahoma	5	841350	RECIPROCATING POSITIVE DISPLACEMENT PUMPS, NE	40.79	108.54	150.36	146.13	0.6549	1.6499	2.173	2.3195	-2.82
Oklahoma	6	847170	AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.	135.63	136.19	145.25	141.17	2.1778	2.0703	2.0992	2.241	-2.8
Oklahoma	7	841370	CENTRIFUGAL PUMPS, NESOI	92.54	104.03	96.88	127.95	1.4859	1.5813	1.4001	2.031	32.07
Oklahoma	8	841950	HEAT EXCHANGE UNITS, INDUSTRIAL TYPE	93.03	87.84	80.74	114.16	1.4938	1.3353	1.1668	1.8122	41.4
Oklahoma	9	851762	MACH FOR RECP/CONVR/TRANS/REGN OF VOICE/IMAGE	68.78	74.67	89.97	108.2	1.1044	1.1351	1.3003	1.7176	20.27
Oklahoma	10	843143	PARTS FOR BORING OR SINKING MACHINERY, NESOI	111.81	136.96	108.2	107.29	1.7954	2.0819	1.5637	1.7031	-0.83
Oklahoma	11	20319	MEAT OF SWINE, NESOI, FRESH OR CHILLED	154.6	150.53	113.36	102.56	2.4825	2.2883	1.6383	1.628	-9.52
Oklahoma	12	870210	MV TRNSP >TEN PRSNS COM-IGNTN INTR COMB PIST(	72.41	106.78	88.89	95.37	1.1627	1.6232	1.2847	1.5139	7.3
Oklahoma	13	848140	SAFETY OR RELIEF VALVES	70.73	73.05	88.42	95.01	1.1358	1.1104	1.2779	1.5082	7.45
Oklahoma	14	841480	AIR/GAS PUMPS, COMPRESSORS AND FANS ETC, NESO	41.57	71.85	90.84	82.45	0.6675	1.0922	1.3128	1.3088	-9.24
Oklahoma	15	852349	OPTICAL MEDIA FOR SOUND/OTHER PHENOMENA, RECO	0	102.02	136.13	70.97	0	1.5508	1.9674	1.1265	-47.87
Oklahoma	16	401110	NEW PNEUMATIC TIRES OF RUBBER, FOR MOTOR CARS	102.36	106.55	84.58	69.38	1.6436	1.6196	1.2224	1.1013	-17.97
Oklahoma	17	841582	AIR CONDITIONING MACH ETC INCORP REFRIG UNIT	53.83	60.42	63.08	67.65	0.8644	0.9184	0.9116	1.0739	7.26
Oklahoma	18	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	18.19	35.08	66.43	67.3	0.292	0.5333	0.96	1.0683	1.32
Oklahoma	19	350400	PEPTONES, OTHER PROTEINS & DERIV ETC; HIDE PO	81.39	80.62	65.35	65.83	1.3069	1.2255	0.9445	1.045	0.74
Oklahoma	20	850440	STATIC CONVERTERS; ADP POWER SUPPLIES	41.15	59.82	64.27	62.87	0.6607	0.9093	0.9289	0.9981	-2.18
Oklahoma	21	20312	MEAT, SWINE, HAMS, SHLDRS, BONE IN, FRSH OR C	34.31	40.23	57.54	62.28	0.5509	0.6115	0.8317	0.9886	8.22
Oklahoma	22	841690	PARTS OF FURNACE BURNERS	37.95	48.52	79.85	60.84	0.6094	0.7375	1.154	0.9658	-23.8
Oklahoma	23	120241	PEANUTS, IN SHELL, NESOI	0	17.86	59.81	55.57	0	0.2715	0.8644	0.8821	-7.09
Oklahoma	24	850153	AC MOTORS, MULTI-PHASE, OF AN OUTPUT > 75 KW	42.27	52.92	48.79	54.98	0.6787	0.8045	0.7051	0.8728	12.71
Oklahoma	25	841940	DISTILLING OR RECTIFYING PLANT	0	0.99	0.17	53.91	0	0.015	0.0025	0.8557	30762.57
Oregon	0	0	World	18316.97	18388.44	18640.28	20919.8	1.2355	1.1896	1.1801	1.2887	12.23
Oregon	0	25	Top 25	8010.01	10101.28	10819.6	13272.55	43.73	54.9328	58.0442	63.4449	22.67
Oregon	1	854231	PROCESSORS AND CONTROLLERS, ELECTRONIC INTEG	4143.45	3714.52	3827.88	4651.61	22.6208	20.2003	20.5355	22.2354	21.52
Oregon	2	100199	WHEAT AND MESLIN, NESOI	0	1384.31	1255.82	1585.77	0	7.5281	6.7371	7.5802	26.27
Oregon	3	848620	MACHINES FOR MAN. SEMICONDUTOR DEVICES/ELEC I	301.92	384.05	616.36	940.14	1.6483	2.0886	3.3066	4.494	52.53
Oregon	4	847150	DIGITAL PROCESSING UNITS, N.E.S.O.I.	415.45	452.99	750	896.81	2.2681	2.4635	4.0235	4.2869	19.57
Oregon	5	310420	POTASSIUM CHLORIDE	1062.81	768.24	821.24	793.65	5.8023	4.1778	4.4057	3.7938	-3.36
Oregon	6	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	443.65	550.71	502.22	524.81	2.4221	2.9949	2.6943	2.5087	4.5
Oregon	7	854239	ELECTRONIC INTEGRATED CIRCUITS, NESOI	269.03	416.15	472.83	445.39	1.4688	2.2631	2.5366	2.1291	-5.8
Oregon	8	870324	PASS VEH SPK-IG INT COM RCPR P ENG > 3000 CC	11.24	8.32	18.03	441.11	0.0614	0.0453	0.0967	2.1086	2346.93
Oregon	9	847170	AUTOMATIC DATA PROCESSING STORAGE UNITS, N.E.	27.63	239.62	195.12	287.68	0.1508	1.3031	1.0468	1.3752	47.44
Oregon	10	120190	SOYBEANS, NESOI	0	402.95	381.55	278.13	0	2.1913	2.0469	1.3295	-27.11
Oregon	11	370242	PHOT FLM NO SPROCKET HLS,OV 610MM& OV200MM EX	0	6.22	255.6	256.85	0	0.0338	1.3712	1.2278	0.49
Oregon	12	854232	MEMORIES, ELECTRONIC INTEGRATED CIRCUITS	29.02	21.85	75.67	247	0.1584	0.1188	0.4059	1.1807	226.43
Oregon	13	870120	ROAD TRACTORS FOR SEMI-TRAILERS	217.2	304.65	199.96	211.17	1.1858	1.6568	1.0727	1.0094	5.6
Oregon	14	851712	PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS	0.74	4.47	44.18	179.93	0.004	0.0243	0.237	0.8601	307.28
Oregon	15	440710	CONIFEROUS WOOD SAWN, SLICED ETC, OVER 6 MM T	160.5	151.88	166.33	177.55	0.8762	0.826	0.8923	0.8487	6.75
Oregon	16	640690	PARTS FOOTWEAR REMOVABLE INSOLES GAITERS ETC	0	123.93	114.82	158.01	0	0.674	0.616	0.7553	37.61
Oregon	17	121490	FORAGE PRODUCTS NESOI (HAY, CLOVER, VETCHES,	174.7	208.13	202.18	156.26	0.9538	1.1319	1.0846	0.7469	-22.71
Oregon	18	854129	TRANSISTORS, OTHER THAN PHOTOSENSITIVE, NESOI	63.74	71.87	110.83	155.01	0.348	0.3908	0.5946	0.741	39.87
Oregon	19	381800	CHEM ELEM DOPED, USED IN ELECTRON, DISCS WAFE	205.4	187.39	152.38	153.5	1.1214	1.0191	0.8175	0.7337	0.73
Oregon	20	200410	POTATOES, PREPARED ETC., NO VINEGAR ETC., FRO	62.65	133.41	123.51	135.1	0.342	0.7255	0.6626	0.6458	9.38
Oregon	21	848690	PARTS & ACCSESORIES FOR MACH TO MAN. SEMICNT,	66.52	69.13	106.57	130.84	0.3632	0.376	0.5717	0.6255	22.78
Oregon	22	870423	TRUCK, DIESEL ENG, GVW > 20 METRIC TONS	105.27	171.78	135.99	128.99	0.5747	0.9342	0.7295	0.6166	-5.15
Oregon	23	841370	CENTRIFUGAL PUMPS, NESOI	63.03	94.53	60.9	117.39	0.3441	0.5141	0.3267	0.5612	92.75
Oregon	24	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	92.8	143.28	153.72	113.7	0.5066	0.7792	0.8247	0.5435	-26.03
Oregon	25	903090	PTS OF INST F MEAS ELECT QUAT ALPHA BETA INZN	93.26	86.89	75.91	106.14	0.5091	0.4725	0.4072	0.5073	39.82
Pennsylvania	0	0	World	41103.13	38850.31	41161.47	40226.86	2.7725	2.5134	2.6058	2.4781	-2.27
Pennsylvania	0	25	Top 25	11798.88	10515.46	12734.88	11306.63	28.7055	27.0666	30.9388	28.1072	-11.22
Pennsylvania	1	270112	BITUMINOUS COAL, NOT AGGLOMERATED	2597.81	1204.44	1999.12	1580.02	6.3202	3.1002	4.8568	3.9278	-20.96
Pennsylvania	2	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	1092.97	756.71	1824.71	1212.99	2.6591	1.9478	4.4331	3.0154	-33.52
Pennsylvania	3	880000	CIVILIAN AIRCRAFT, ENGINES, AND PARTS	723.26	692.06	1045.55	1058.76	1.7596	1.7814	2.5401	2.632	1.26
Pennsylvania	4	300220	VACCINES FOR HUMAN MEDICINE	755.84	910.96	1073.58	1039.5	1.8389	2.3448	2.6082	2.5841	-3.17
Pennsylvania	5	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	937.74	849.41	640.89	674.95	2.2814	2.1864	1.557	1.6779	5.31
Pennsylvania	6	871150	MOTORCYCLES, CYCL,EXCD 800 CC	642.13	476.3	543.27	560.25	1.5622	1.226	1.3198	1.3927	3.13
Pennsylvania	7	901920	OZONE,OXYGEN,ETC THERAPY, RESPIRATION APPARAT	360.32	410.86	410.79	430.48	0.8766	1.0576	0.998	1.0701	4.79
Pennsylvania	8	847130	PORT DIGTL AUTOMATIC DATA PROCESS MACH NOT >	467.19	410.33	428.69	384.64	1.1366	1.0562	1.0415	0.9562	-10.28
Pennsylvania	9	842720	SELF-PROPELLED WORKS TRUCKS AND FORKLIFTS, NE	328.43	372.77	356.7	379.56	0.799	0.9595	0.8666	0.9436	6.41
Pennsylvania	10	300210	ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO	54.61	226.31	319.25	368.44	0.1329	0.5825	0.7756	0.9159	15.41
Pennsylvania	11	851712	PHONES FOR CELLULAR NTWKS OR FOR OTH WIRELESS	56.08	129.26	140.11	339.57	0.1364	0.3327	0.3404	0.8441	142.36
Pennsylvania	12	392690	ARTICLES OF PLASTICS, NESOI	235.67	270.96	335.7	333.06	0.5734	0.6974	0.8156	0.828	-0.79
Pennsylvania	13	860210	DIESEL ELECTRIC LOCOMOTIVES	350.7	336.04	366.94	296.36	0.8532	0.865	0.8915	0.7367	-19.23
Pennsylvania	14	880212	HELICOPTERS OF AN UNLADEN WEIGHT EXCEEDING 20	4.32	110.1	233.74	267.21	0.0105	0.2834	0.5678	0.6643	14.32
Pennsylvania	15	853890	PT F ELECT APPR F ELECT CIRCT; F ELCT CONTRL	242.33	212	249.26	266.2	0.5896	0.5457	0.6056	0.6617	6.8
Pennsylvania	16	901819	ELECTRO-DIAGNOSTIC APPARATUS NESOI, AND PARTS	160.34	192.64	192.96	233.62	0.3901	0.4959	0.4688	0.5808	21.07
Pennsylvania	17	850710	LEAD-ACID BATTERIES OF A KIND USED FOR STG EN	167.95	185.99	191.56	229.36	0.4086	0.4787	0.4654	0.5702	19.73
Pennsylvania	18	843149	PARTS AND ATTACHMENTS NESOI FOR DERRICKS ETC.	332.12	347.09	267.75	226	0.808	0.8934	0.6505	0.5618	-15.59
Pennsylvania	19	853710	CONTROLS ETC W ELECT APPR F ELECT CONT NOV 10	156.52	195.02	226.32	219.28	0.3808	0.502	0.5498	0.5451	-3.11
Pennsylvania	20	293499	NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP	1453.21	1440.54	1152.5	218.33	3.5355	3.7079	2.8	0.5428	-81.06
Pennsylvania	21	271112	PROPANE, LIQUEFIED	1.78	30.76	67.85	217.52	0.0043	0.0792	0.1648	0.5407	220.6
Pennsylvania	22	841950	HEAT EXCHANGE UNITS, INDUSTRIAL TYPE	86.43	153.7	123.25	193.58	0.2103	0.3956	0.2994	0.4812	57.07
Pennsylvania	23	740400	COPPER WASTE AND SCRAP	226.08	211.11	176.1	193.34	0.55	0.5434	0.4278	0.4806	9.79
Pennsylvania	24	721990	FLT-RLD STNLS STL 600MM AO WIDE, NESOI	207.41	202.93	190.95	191.82	0.5046	0.5223	0.4639	0.4769	0.46
Pennsylvania	25	382490	PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY,	157.64	187.18	177.35	191.75	0.3835	0.4818	0.4309	0.4767	8.12
Puerto Rico	0	0	World	18218.79	18689.92	19961.1	20322.97	1.2289	1.2092	1.2637	1.252	1.81
Puerto Rico	0	25	Top 25	15185.74	15959.71	17361.47	17683.35	83.3521	85.3921	86.9765	87.0116	1.85
Puerto Rico	1	300490	MEDICAMENTS NESOI, MEASURED DOSES, RETAIL PK	7389.71	7286.16	6202.88	6739.09	40.5609	38.9845	31.0748	33.16	8.64
Puerto Rico	2	300210	ANTISERA, BLOOD FRACTIONS & IMMUNOLOGICAL PRO	375.9	730.15	1498.42	2563.63	2.0633	3.9067	7.5067	12.6144	71.09
Puerto Rico	3	293719	POLYPEPTIDE PROTEIN& GLYCOPROTEIN HORMONES &D	614.32	825.44	1129.48	1081.49	3.3719	4.4165	5.6584	5.3215	-4.25
Puerto Rico	4	293339	CMPDS CONT AN UNFUSED PYRIDINE RING ETC NESOI	987.59	776.25	876.43	805.93	5.4207	4.1533	4.3907	3.9656	-8.04
Puerto Rico	5	293499	NUCLEIC ACIDS & SALTS; OTHER HETEROCYCLIC CMP	263.99	325.46	548.59	624.31	1.449	1.7414	2.7483	3.072	13.8
Puerto Rico	6	293359	COMP WITH PYRIMIDINE OR PIPERAZINE RING, NESO	558.29	1092.88	1851.92	564.39	3.0643	5.8474	9.2776	2.7771	-69.52
Puerto Rico	7	271019	PETROL OIL BITUM MINERAL (NT CRUD) ETC NT BIO	5.78	7.96	132.92	537.53	0.0317	0.0426	0.6659	2.645	304.4
Puerto Rico	8	902190	OTH ARTIFICAL PTS OF THE BODY & PTS & ACCESSO	486.66	550.28	479.41	490.22	2.6712	2.9443	2.4017	2.4122	2.26
Puerto Rico	9	902139	ARTIFICIAL JOINTS & PARTS & ACCESSORIES THERO	212.27	293.53	319.84	415.47	1.1651	1.5705	1.6023	2.0444	29.9
Puerto Rico	10	382490	PRODUCTS AND RESIDUALS OF CHEMICAL INDUSTRY,	579.79	388.06	534.46	380.69	3.1824	2.0763	2.6775	1.8732	-28.77
Puerto Rico	11	293712	INSULIN AND ITS SALTS	529.78	689.87	563.96	379.56	2.9079	3.6911	2.8253	1.8677	-32.7
Puerto Rico	12	300439	HORMONES ETC. (NO ANTIBIOTICS CONTAINED) DOSA	265.02	259.65	276.5	373.15	1.4547	1.3893	1.3852	1.8361	34.95
Puerto Rico	13	293500	SULFONAMIDES	240.17	451.3	476.27	269.12	1.3182	2.4147	2.386	1.3242	-43.49
Puerto Rico	14	847330	PARTS & ACCESSORIES FOR ADP MACHINES & UNITS	419.79	192.41	189.44	260.13	2.3041	1.0295	0.949	1.28	37.32
Puerto Rico	15	901890	INSTR & APPL F MEDICAL SURGICAL DENTAL VET, N	255.22	247.35	288.45	246.87	1.4009	1.3235	1.445	1.2147	-14.41
Puerto Rico	16	292149	AROMATIC MONOAMINES NESOI AND THEIR DERIVATIV	344.71	173.13	219.68	240.51	1.8921	0.9263	1.1005	1.1834	9.48
Puerto Rico	17	293750	PROSTAGLANDINS,THROMBOXANES & LEUKOTRINES & D	0	36.54	0	212.77	0	0.1955	0	1.047	0
