Year	State	County	FIPS	Commodity	Product	Volume
2011	ND	Bowman County	38011		Gas (mcf)	5890
2011	MT	Musselshell County	30065		Oil (bbl)	5903.59
2011	UT	Duchesne County	49013		Oil (bbl)	5904
2008	TX	Grayson County	48181		Oil (bbl)	5904.76
2008	TX	Wilbarger County	48487		Gas (mcf)	5918.29
2005	NY	Seneca County	36099		Gas (mcf)	5919.63
2007	NE	Cheyenne County	31033		Gas (mcf)	5946
2006	OK	Major County	40093		Gas (mcf)	5946
2006	SD	Fall River County	46047		Gas (mcf)	5957
2008	OK	Major County	40093		Gas (mcf)	5964
2006	PA	Indiana County	42063		Gas (mcf)	5977.01
2010	CA	Solano County	06095		Oil (bbl)	5984.87
2010	PA	Forest County	42053		Oil (bbl)	5986
2006	TX	Taylor County	48441		Gas (mcf)	5988
2010	CO	Kiowa County	08061		Gas (mcf)	6014.4
2010	MT	Liberty County	30051		Oil (bbl)	6020.95
2013	LA	Rapides Parish	22079		Oil (bbl)	6044.11
2009	Withheld	Withheld	Withheld		Other Coal Products (tons)	6060
2014	MT	Musselshell County	30065		Oil (bbl)	6096.59
2010	UT	Emery County	49015		Oil (bbl)	6100
2013	KS	Meade County	20119		Gas (mcf)	6105.6
2009	TX	Burleson County	48051		Oil (bbl)	6120.02
2005	CO	Rio Blanco County	08103		Oil (bbl)	6120.5
2005	AR	Columbia County	05027		Gas (mcf)	6123.83
2005	PA	Westmoreland County	42129		Gas (mcf)	6164.25
2014	CO	Kiowa County	08061		Gas (mcf)	6166.22
2006	ND	Burke County	38013		Oil (bbl)	6172.89
2007	MT	Roosevelt County	30085		Gas (mcf)	6193.5
2010	CO	Garfield County	08045		Oil (bbl)	6211.83
2006	LA	Webster Parish	22119		Oil (bbl)	6225.73
2008	MT	Roosevelt County	30085		Gas (mcf)	6237.05
2014	LA	Rapides Parish	22079		Oil (bbl)	6240.89
2013	MT	Glacier County	30035		Oil (bbl)	6261
2008	SD	Fall River County	46047		Gas (mcf)	6271
2005	WY	Albany County	56001		Gas (mcf)	6272
2008	CO	San Miguel County	08113		Oil (bbl)	6283.88
2011	AR	Scott County	05127		Gas (mcf)	6288.51
2012	ND	Renville County	38075		Gas (mcf)	6294.76
2009	PA	Forest County	42053		Oil (bbl)	6310
2013	MS	Pearl River County	28109		Oil (bbl)	6312.08
2006	TX	Jones County	48253		Gas (mcf)	6322
2008	WY	Albany County	56001		Gas (mcf)	6333.87
2011	OK	Atoka County	40005		Gas (mcf)	6340.94
2005	MI	Alcona County	26001		Gas (mcf)	6344.03
2006	MI	Alcona County	26001		Gas (mcf)	6348.55
2006	AR	Montgomery County	05097		Quartz Crystal (tickets/pounds)	6350
2005	CO	Mesa County	08077		Oil (bbl)	6352.43
2005	MS	Pearl River County	28109		Gas (mcf)	6365.91
2006	OK	Washita County	40149		Gas (mcf)	6369.99
2008	PA	Indiana County	42063		Gas (mcf)	6391.04
2009	WY	Fremont County	56013		Gas (mcf)	6399
2012	KS	Meade County	20119		Gas (mcf)	6407.96
2006	TX	Grayson County	48181		Oil (bbl)	6408.27
2011	LA	Vermilion Parish	22113		Oil (bbl)	6410.24
2008	MT	Musselshell County	30065		Oil (bbl)	6414.48
2014	OK	Garvin County	40049		Gas (mcf)	6416.25
2006	LA	Natchitoches Parish	22069		Gas (mcf)	6421.88
2014	AL	Covington County	01039		Oil (bbl)	6430.68
2007	OK	Washita County	40149		Gas (mcf)	6451.83
2006	MO	Reynolds County	29179		Copper Concentrate (tons)	6462
2005	MT	Musselshell County	30065		Oil (bbl)	6462.94
2011	MI	Jackson County	26075		Gas (mcf)	6464.5
2014	MI	Oscoda County	26135		Oil (bbl)	6481.81
2005	CA	San Luis Obispo County	06079		Gas (mcf)	6489.21
2008	LA	Red River Parish	22081		Gas (mcf)	6491.75
2011	MT	Dawson County	30021		Gas (mcf)	6499
2013	LA	Rapides Parish	22079		Gas (mcf)	6507.23
2007	TX	Wilbarger County	48487		Gas (mcf)	6564.87
2009	KS	Comanche County	20033		Gas (mcf)	6570.25
2005	TX	Jones County	48253		Gas (mcf)	6572
2008	UT	Emery County	49015		Oil (bbl)	6584
2012	OK	Beaver County	40007		Oil (bbl)	6600.53
2008	WV	Randolph County	54083		Gas (mcf)	6605.85
2005	OK	Major County	40093		Gas (mcf)	6619
2005	MS	Wilkinson County	28157		Oil (bbl)	6631.22
2011	CO	Kiowa County	08061		Gas (mcf)	6644.12
2008	OH	Muskingum County	39119		Gas (mcf)	6645
2013	LA	East Baton Rouge Parish	22033		Gas (mcf)	6664.17
2008	MI	Calhoun County	26025		Gas (mcf)	6670.4
2006	WY	Albany County	56001		Gas (mcf)	6695
2007	OK	Texas County	40139		Oil (bbl)	6711.32
2012	WY	Park County	56029		Gas (mcf)	6716
2008	MT	Roosevelt County	30085		Oil (bbl)	6728.33
2007	ND	Mountrail County	38061		Oil (bbl)	6728.87
2007	OK	Major County	40093		Gas (mcf)	6738
2010	CO	Prowers County	08099		Gas (mcf)	6759.44
2010	MS	Perry County	28111		Gas (mcf)	6763.39
2011	KS	Meade County	20119		Gas (mcf)	6767.45
2007	PA	Indiana County	42063		Gas (mcf)	6777.68
2008	IL	Franklin County	17055		Gas (mcf)	6785
2013	LA	Caddo Parish	22017		Oil (bbl)	6792.82
2007	ND	Renville County	38075		Gas (mcf)	6792.85
2011	NM	Bernalillo County	35001		Oil (bbl)	6804
2010	MS	Jasper County	28061		Gas (mcf)	6819.39
2010	TX	Grayson County	48181		Oil (bbl)	6821.17
2014	MS	Jones County	28067		Gas (mcf)	6832.47
2011	TX	Grayson County	48181		Oil (bbl)	6837.69
2008	MT	Pondera County	30073		Gas (mcf)	6842.73
2005	MT	Pondera County	30073		Gas (mcf)	6847.3
2010	TX	Walker County	48471		Gas (mcf)	6849.6
2006	TX	Bowie County	48037		Oil (bbl)	6851.15
2010	KS	Meade County	20119		Gas (mcf)	6858.29
2014	CA	Glenn County	06021		Gas (mcf)	6874.08
2010	CO	San Miguel County	08113		Oil (bbl)	6876.97
2007	NY	Chautauqua County	36013		Gas (mcf)	6883.39
2009	MI	Grand Traverse County	26055		Gas (mcf)	6889.51
2014	LA	East Baton Rouge Parish	22033		Gas (mcf)	6906.25
2013	OH	Portage County	39133		Oil (bbl)	6915.84
2010	LA	Vermilion Parish	22113		Oil (bbl)	6920.02
2012	NM	Bernalillo County	35001		Oil (bbl)	6933
2008	WY	Carbon County	56007		Oil (bbl)	6946
2013	MT	Dawson County	30021		Gas (mcf)	6951
2011	CO	Washington County	08121		Oil (bbl)	6978
2005	ND	Burke County	38013		Oil (bbl)	6990.6
2009	Withheld	Withheld	Withheld		Clay (tons)	7021
2014	MT	Liberty County	30051		Oil (bbl)	7028
2006	MI	Kalkaska County	26079		Oil (bbl)	7045.74
2007	MT	Roosevelt County	30085		Oil (bbl)	7048.02
2006	Withheld	Withheld	Withheld		Other Coal Products (tons)	7056
2008	KS	Comanche County	20033		Gas (mcf)	7057.19
2007	WY	Fremont County	56013		Oil (bbl)	7071
2011	ND	Renville County	38075		Gas (mcf)	7078.1
2010	TX	Harrison County	48203		Gas (mcf)	7086
2008	OK	Greer County	40055		Gas (mcf)	7099.31
2012	TX	Harrison County	48203		Gas (mcf)	7101
2007	MS	Wilkinson County	28157		Oil (bbl)	7111.52
2008	AR	Cleburne County	05023		Gas (mcf)	7113.94
2012	MS	Forrest County	28035		Oil (bbl)	7130.01
2013	CO	Kiowa County	08061		Gas (mcf)	7148.29
2006	CO	San Miguel County	08113		Oil (bbl)	7177.29
2014	TX	Hemphill County	48211		Gas (mcf)	7184.9
2006	TX	Wilbarger County	48487		Gas (mcf)	7210.52
2011	MT	Fallon County	30025		Gas (mcf)	7235.25
2009	WY	Sheridan County	56033		Oil (bbl)	7238.02
2009	TX	Grayson County	48181		Oil (bbl)	7249.89
2010	PA	Westmoreland County	42129		Gas (mcf)	7250.84
2012	OH	Portage County	39133		Oil (bbl)	7253.28
2007	KS	Comanche County	20033		Gas (mcf)	7255.35
2012	CO	Kiowa County	08061		Gas (mcf)	7274.05
2014	AR	Scott County	05127		Gas (mcf)	7288.91
2014	LA	Caddo Parish	22017		Oil (bbl)	7291.12
2007	CO	Moffat County	08081		Oil (bbl)	7304
2013	TX	Shelby County	48419		Oil (bbl)	7314.09
2007	LA	Webster Parish	22119		Oil (bbl)	7314.53
2012	Withheld	Withheld	Withheld		Other Coal Products (tons)	7316
2014	LA	Rapides Parish	22079		Gas (mcf)	7316.66
2011	CA	San Luis Obispo County	06079		Oil (bbl)	7329.93
2008	ND	Bowman County	38011		Gas (mcf)	7334.5
2011	LA	Caddo Parish	22017		Oil (bbl)	7356.53
2007	UT	Carbon County	49007		Oil (bbl)	7357
2007	IL	Franklin County	17055		Gas (mcf)	7359
2011	OH	Portage County	39133		Oil (bbl)	7364.5
2008	OK	Coal County	40029		Oil (bbl)	7373.11
2009	CA	Solano County	06095		Oil (bbl)	7382.29
2008	MT	Fallon County	30025		Gas (mcf)	7415.5
2005	IL	Franklin County	17055		Gas (mcf)	7416
2011	MT	Powder River County	30075		Gas (mcf)	7444.25
2006	KS	Meade County	20119		Gas (mcf)	7445.84
2006	IL	Franklin County	17055		Gas (mcf)	7491
2009	MS	Adams County	28001		Oil (bbl)	7494
2010	MT	Powder River County	30075		Gas (mcf)	7496
2010	CO	Washington County	08121		Oil (bbl)	7522
2007	KS	Meade County	20119		Gas (mcf)	7526.89
2008	ND	Burke County	38013		Oil (bbl)	7527.54
2008	WY	Converse County	56009		Gas (mcf)	7529
2008	MS	Scott County	28123		Oil (bbl)	7533
2013	OK	Garvin County	40049		Gas (mcf)	7534.5
2014	MT	Powder River County	30075		Gas (mcf)	7537.5
2012	LA	Caddo Parish	22017		Oil (bbl)	7543.2
2014	OK	Coal County	40029		Oil (bbl)	7548.44
2013	CA	Glenn County	06021		Gas (mcf)	7582.21
2009	CA	Monterey County	06053		Oil (bbl)	7600.03
2009	MT	Powder River County	30075		Gas (mcf)	7620.75
2013	UT	Garfield County	49017		Gas (mcf)	7625
2012	OK	Garvin County	40049		Gas (mcf)	7628.25
2012	TX	Sabine County	48403		Oil (bbl)	7632.98
2011	LA	East Baton Rouge Parish	22033		Gas (mcf)	7635.27
2006	NY	Chautauqua County	36013		Gas (mcf)	7639.42
2010	WY	Sheridan County	56033		Oil (bbl)	7658.15
2014	AK	North Slope Borough	02185		Oil (bbl)	7693
2005	MT	Roosevelt County	30085		Gas (mcf)	7700.39
2008	MS	Adams County	28001		Oil (bbl)	7704
2013	MI	Oscoda County	26135		Oil (bbl)	7711.18
2008	LA	Rapides Parish	22079		Gas (mcf)	7741.91
2011	MS	Perry County	28111		Gas (mcf)	7785.24
2009	WY	Lincoln County	56023		Oil (bbl)	7785.67
2007	OK	Greer County	40055		Gas (mcf)	7796.2
2013	TX	Lee County	48287		Gas (mcf)	7817.3
2014	IL	Franklin County	17055		Oil (bbl)	7828.99
2005	TX	Grayson County	48181		Oil (bbl)	7829.8
2005	UT	Carbon County	49007		Oil (bbl)	7847
2006	KS	Comanche County	20033		Gas (mcf)	7852.94
2009	MO	Iron County	29093		Zinc Concentrate (tons)	7858.99
2005	LA	Lincoln Parish	22061		Gas (mcf)	7865.82
2009	UT	San Juan County	49037		Oil (bbl)	7867
2006	WY	Park County	56029		Gas (mcf)	7872
2010	OK	Payne County	40119		Gas (mcf)	7876.37
2005	MS	Forrest County	28035		Oil (bbl)	7908.56
2014	NY	Chautauqua County	36013		Gas (mcf)	7919.32
2012	CO	Mesa County	08077		Oil (bbl)	7946.24
2007	ND	Mountrail County	38061		Gas (mcf)	7960.96
2012	CA	Glenn County	06021		Gas (mcf)	7981.36
2005	OH	Muskingum County	39119		Gas (mcf)	7989
2010	MO	Iron County	29093		Zinc Concentrate (tons)	7996.66
2008	WY	Sheridan County	56033		Gas (mcf)	8004
2011	CA	Glenn County	06021		Gas (mcf)	8006.75
2014	MI	Otsego County	26137		Gas (mcf)	8009.82
2009	OK	Dewey County	40043		Oil (bbl)	8014.38
2005	UT	Uintah County	49047		Gilsonite (tons)	8041
2009	CA	Tehama County	06103		Gas (mcf)	8045.36
2009	CO	Kiowa County	08061		Gas (mcf)	8049.16
2010	MT	Phillips County	30071		Gas (mcf)	8051
2006	WY	Fremont County	56013		Oil (bbl)	8062
2005	AR	Montgomery County	05097		Quartz Crystal (tickets/pounds)	8065
2013	LA	Vernon Parish	22115		Gas (mcf)	8067.56
2012	MI	Oscoda County	26135		Oil (bbl)	8081.24
2010	Withheld	Withheld	Withheld		Other Coal Products (tons)	8100
2007	CA	Glenn County	06021		Gas (mcf)	8103.8
2008	MI	Grand Traverse County	26055		Gas (mcf)	8124.66
2009	NY	Chautauqua County	36013		Gas (mcf)	8130.48
2008	WY	Converse County	56009		Oil (bbl)	8136
2009	ND	Burke County	38013		Oil (bbl)	8159.07
2010	LA	Caddo Parish	22017		Oil (bbl)	8162.79
2010	MS	Forrest County	28035		Oil (bbl)	8177.97
2006	MS	Jasper County	28061		Gas (mcf)	8179.81
2005	Withheld	Withheld	Withheld		Other Potassium Products (tons)	8213
2013	MT	Petroleum County	30069		Oil (bbl)	8222.18
2010	MI	Jackson County	26075		Oil (bbl)	8229.5
2011	MT	Roosevelt County	30085		Gas (mcf)	8245.72
2009	KS	Meade County	20119		Gas (mcf)	8246.43
2006	MT	Roosevelt County	30085		Gas (mcf)	8262.1
2010	OH	Portage County	39133		Oil (bbl)	8286.51
2008	WY	Sheridan County	56033		Oil (bbl)	8310.61
2010	WY	Lincoln County	56023		Oil (bbl)	8317.17
2009	CO	Washington County	08121		Oil (bbl)	8333
2008	LA	Caddo Parish	22017		Oil (bbl)	8339.36
2006	MO	Iron County	29093		Zinc Concentrate (tons)	8341
2014	UT	Garfield County	49017		Gas (mcf)	8350
2011	MO	Iron County	29093		Zinc Concentrate (tons)	8361.66
2010	ND	Renville County	38075		Gas (mcf)	8363.14
2009	LA	Caddo Parish	22017		Oil (bbl)	8383.95
2005	MO	Iron County	29093		Zinc Concentrate (tons)	8391.33
2005	KS	Comanche County	20033		Gas (mcf)	8405.59
2012	SD	Fall River County	46047		Gas (mcf)	8419
2009	TX	Hemphill County	48211		Gas (mcf)	8442.17
2010	OK	Atoka County	40005		Gas (mcf)	8458.4
2010	AL	Escambia County	01053		Oil (bbl)	8458.75
2011	OK	Garvin County	40049		Gas (mcf)	8472.75
2009	WY	Sweetwater County	56037		Oil (bbl)	8473.17
2010	NY	Chautauqua County	36013		Gas (mcf)	8478.47
2014	LA	Claiborne Parish	22027		Oil (bbl)	8478.87
2008	CO	Kiowa County	08061		Gas (mcf)	8486.91
2007	OH	Muskingum County	39119		Gas (mcf)	8491
2011	Withheld	Withheld	Withheld		Other Coal Products (tons)	8496
2010	TX	Sabine County	48403		Oil (bbl)	8528.82
2010	TX	Hemphill County	48211		Gas (mcf)	8539.74
2010	TX	Lee County	48287		Gas (mcf)	8546.69
2011	SD	Fall River County	46047		Gas (mcf)	8549
2007	ND	Burke County	38013		Oil (bbl)	8554.28
2008	OH	Lawrence County	39087		Gas (mcf)	8585.06
2013	TX	Hemphill County	48211		Gas (mcf)	8592.39
2009	MS	Pearl River County	28109		Oil (bbl)	8609.92
2014	UT	Duchesne County	49013		Oil (bbl)	8610.57
2010	ND	Bowman County	38011		Gas (mcf)	8612
2009	LA	Rapides Parish	22079		Gas (mcf)	8614.71
2006	TX	San Jacinto County	48407		Oil (bbl)	8636
2009	WV	Lewis County	54041		Gas (mcf)	8661
2014	AL	Escambia County	01053		Oil (bbl)	8668.75
2014	MT	Petroleum County	30069		Oil (bbl)	8676.99
2007	CO	Kiowa County	08061		Gas (mcf)	8709.02
2012	MT	Liberty County	30051		Oil (bbl)	8715.59
2013	IL	Franklin County	17055		Oil (bbl)	8719.28
2011	MT	Glacier County	30035		Gas (mcf)	8732.39
2005	LA	Natchitoches Parish	22069		Gas (mcf)	8738.66
2012	MO	Iron County	29093		Zinc Concentrate (tons)	8743
2014	KY	Henderson County	21101		Oil (bbl)	8762
2005	MT	Roosevelt County	30085		Oil (bbl)	8765.35
2006	UT	Uintah County	49047		Gilsonite (tons)	8776
2010	OK	Garvin County	40049		Gas (mcf)	8784.75
2011	MS	Forrest County	28035		Oil (bbl)	8797.93
2012	KS	Ellsworth County	20053		Gas (mcf)	8808.99
2013	AL	Escambia County	01053		Oil (bbl)	8817.5
2005	TX	Gray County	48179		Oil (bbl)	8829
2011	TX	Hemphill County	48211		Gas (mcf)	8835.99
2013	MI	Otsego County	26137		Gas (mcf)	8855.81
2010	MT	Fallon County	30025		Gas (mcf)	8872
2009	AL	Escambia County	01053		Oil (bbl)	8879.38
2010	WV	Lewis County	54041		Gas (mcf)	8881
2011	NY	Chautauqua County	36013		Gas (mcf)	8881.96
2006	OK	Ellis County	40045		Oil (bbl)	8882.65
2005	TX	Wilbarger County	48487		Gas (mcf)	8912.42
2007	LA	Rapides Parish	22079		Gas (mcf)	8913.44
2006	CA	Glenn County	06021		Gas (mcf)	8928.86
2010	LA	East Baton Rouge Parish	22033		Gas (mcf)	8960.74
2012	TX	Hemphill County	48211		Gas (mcf)	9002.36
2009	MS	Forrest County	28035		Oil (bbl)	9028.67
2011	CO	Delta County	08029		Gas (mcf)	9042.43
2008	OK	Ellis County	40045		Oil (bbl)	9048.17
2011	ND	Burke County	38013		Oil (bbl)	9077.11
2006	MT	Pondera County	30073		Gas (mcf)	9087.2
2008	WY	Fremont County	56013		Oil (bbl)	9097.48
2008	TX	San Jacinto County	48407		Oil (bbl)	9104
2005	UT	Garfield County	49017		Gas (mcf)	9125
2006	UT	Garfield County	49017		Gas (mcf)	9125
2009	UT	Garfield County	49017		Gas (mcf)	9125
2010	UT	Garfield County	49017		Gas (mcf)	9125
2011	UT	Garfield County	49017		Gas (mcf)	9125
2007	UT	Garfield County	49017		Gas (mcf)	9131
2008	UT	Garfield County	49017		Gas (mcf)	9150
2012	UT	Garfield County	49017		Gas (mcf)	9150
2008	UT	San Juan County	49037		Oil (bbl)	9167
2013	KY	Henderson County	21101		Oil (bbl)	9172
2013	PA	Westmoreland County	42129		Gas (mcf)	9191.78
2007	LA	Vermilion Parish	22113		Oil (bbl)	9201.81
2009	OH	Portage County	39133		Oil (bbl)	9227.79
2011	WV	Lewis County	54041		Gas (mcf)	9237
2013	LA	Claiborne Parish	22027		Oil (bbl)	9245.27
2012	CA	San Luis Obispo County	06079		Oil (bbl)	9245.31
2014	WY	Sheridan County	56033		Oil (bbl)	9257.19
2008	MO	Iron County	29093		Zinc Concentrate (tons)	9264.33
2010	WY	Converse County	56009		Gas (mcf)	9284
2014	TX	Washington County	48477		Gas (mcf)	9300.8
2006	OH	Portage County	39133		Oil (bbl)	9308.53
2014	MS	Jefferson Davis County	28065		Gas (mcf)	9311.62
2010	CA	Monterey County	06053		Oil (bbl)	9312.32
2013	MS	Jones County	28067		Gas (mcf)	9315.89
2014	TX	Grayson County	48181		Gas (mcf)	9326.58
2007	MI	Grand Traverse County	26055		Gas (mcf)	9353.79
2009	ND	Renville County	38075		Gas (mcf)	9393.63
2012	MI	Otsego County	26137		Gas (mcf)	9421.98
2007	LA	Caddo Parish	22017		Oil (bbl)	9444.5
2013	MO	Reynolds County	29179		Copper Concentrate (tons)	9448
2006	PA	Westmoreland County	42129		Gas (mcf)	9472.26
2012	IL	Franklin County	17055		Oil (bbl)	9483.84
2008	TX	Hemphill County	48211		Gas (mcf)	9494.46
2009	MS	Jasper County	28061		Gas (mcf)	9505.09
2009	MS	Jones County	28067		Gas (mcf)	9505.09
2012	AL	Escambia County	01053		Oil (bbl)	9506.88
2006	CO	Kiowa County	08061		Gas (mcf)	9509.38
2006	CA	Solano County	06095		Oil (bbl)	9520.09
2006	MT	Roosevelt County	30085		Oil (bbl)	9523.01
2005	MI	Oscoda County	26135		Oil (bbl)	9529.91
2006	CO	Washington County	08121		Oil (bbl)	9536
2011	MT	Stillwater County	30095		Oil (bbl)	9551.36
2011	AL	Escambia County	01053		Oil (bbl)	9558.13
2012	MT	Stillwater County	30095		Oil (bbl)	9559.02
2011	WY	Sweetwater County	56037		Oil (bbl)	9573
2008	OH	Monroe County	39111		Gas (mcf)	9582
2007	MT	Pondera County	30073		Gas (mcf)	9587.87
2008	VA	Wise County	51195		Gas (mcf)	9618.61
2012	KY	Henderson County	21101		Oil (bbl)	9620
2014	CA	San Luis Obispo County	06079		Oil (bbl)	9625.61
2012	TX	Shelby County	48419		Oil (bbl)	9626.69
2007	OH	Portage County	39133		Oil (bbl)	9630.2
2009	MI	Lake County	26085		Gas (mcf)	9654.43
2010	CA	Glenn County	06021		Gas (mcf)	9654.51
2011	PA	Westmoreland County	42129		Gas (mcf)	9671.44
2006	MS	Perry County	28111		Gas (mcf)	9709.93
2008	OK	Dewey County	40043		Oil (bbl)	9713.16
2008	WY	Sweetwater County	56037		Oil (bbl)	9762.33
2011	MI	Oscoda County	26135		Oil (bbl)	9771.16
2008	AL	Escambia County	01053		Oil (bbl)	9771.25
2009	LA	East Baton Rouge Parish	22033		Gas (mcf)	9822.06
2010	MS	Pearl River County	28109		Oil (bbl)	9830.22
2005	SD	Fall River County	46047		Gas (mcf)	9840
2010	CA	San Luis Obispo County	06079		Oil (bbl)	9840.98
2012	LA	Caldwell Parish	22021		Gas (mcf)	9842.26
2009	MT	Glacier County	30035		Gas (mcf)	9849.46
2011	MI	Otsego County	26137		Gas (mcf)	9852.18
2008	KS	Meade County	20119		Gas (mcf)	9854.38
2007	AL	Escambia County	01053		Oil (bbl)	9901.88
2010	WY	Sweetwater County	56037		Oil (bbl)	9922.17
2012	MT	Petroleum County	30069		Oil (bbl)	9922.94
2012	MT	Dawson County	30021		Gas (mcf)	9927.5
2006	CO	Prowers County	08099		Gas (mcf)	10000.77
2011	KY	Henderson County	21101		Oil (bbl)	10009
2012	WV	Randolph County	54083		Gas (mcf)	10016.83
2013	LA	Webster Parish	22119		Oil (bbl)	10025.87
2005	MO	Iron County	29093		Copper Concentrate (tons)	10030
2008	LA	Vernon Parish	22115		Oil (bbl)	10032.1
2011	MT	Petroleum County	30069		Oil (bbl)	10039.66
2013	KS	Ellsworth County	20053		Gas (mcf)	10042.03
2013	OK	Alfalfa County	40003		Oil (bbl)	10050.73
2012	LA	Claiborne Parish	22027		Oil (bbl)	10052.66
2007	OH	Lawrence County	39087		Gas (mcf)	10062.12
2007	UT	San Juan County	49037		Oil (bbl)	10066
2007	MS	Scott County	28123		Oil (bbl)	10068
2011	IL	Franklin County	17055		Oil (bbl)	10098.34
2013	MT	Liberty County	30051		Oil (bbl)	10101
2012	MT	Glacier County	30035		Gas (mcf)	10108.38
2008	CO	Washington County	08121		Oil (bbl)	10139
2014	CO	Bent County	08011		Gas (mcf)	10171.78
2006	TX	Walker County	48471		Gas (mcf)	10171.96
2012	MS	Jones County	28067		Gas (mcf)	10173.01
2012	MS	Pearl River County	28109		Oil (bbl)	10185.74
2007	MS	Adams County	28001		Oil (bbl)	10196
2013	TX	Washington County	48477		Gas (mcf)	10205.05
2012	TX	Lee County	48287		Gas (mcf)	10215.81
2007	OK	Dewey County	40043		Oil (bbl)	10216.64
2006	OK	Payne County	40119		Gas (mcf)	10238.22
2009	PA	Westmoreland County	42129		Gas (mcf)	10250.77
2011	CA	San Luis Obispo County	06079		Gas (mcf)	10303.77
2007	NM	McKinley County	35031		Gas (mcf)	10307
2013	MT	Powder River County	30075		Gas (mcf)	10308.5
2008	CA	Contra Costa County	06013		Gas (mcf)	10349.92
2009	WY	Converse County	56009		Oil (bbl)	10376
2009	OK	Ellis County	40045		Oil (bbl)	10378.59
2007	CO	Washington County	08121		Oil (bbl)	10407
2010	NM	Bernalillo County	35001		Oil (bbl)	10416
2013	KY	Floyd County	21071		Gas (mcf)	10450
2005	OH	Portage County	39133		Oil (bbl)	10483.66
2006	CA	San Luis Obispo County	06079		Gas (mcf)	10488.14
2014	MO	Dent County	29065		Lead Concentrate (tons)	10509.25
2010	OH	Monroe County	39111		Gas (mcf)	10520
2007	MO	Iron County	29093		Zinc Concentrate (tons)	10555
2014	MO	Iron County	29093		Zinc Concentrate (tons)	10571.11
2006	AL	Escambia County	01053		Oil (bbl)	10587.5
2009	KY	Henderson County	21101		Oil (bbl)	10615
2014	MT	Stillwater County	30095		Oil (bbl)	10656.08
2005	CO	San Miguel County	08113		Oil (bbl)	10661.54
2013	Withheld	Withheld	Withheld		Other Coal Products (tons)	10666
2007	TX	Hemphill County	48211		Gas (mcf)	10682.23
2010	MI	Otsego County	26137		Gas (mcf)	10703.59
2006	KY	Henderson County	21101		Oil (bbl)	10720
2005	CA	Glenn County	06021		Gas (mcf)	10722.31
2009	MT	Petroleum County	30069		Oil (bbl)	10726.79
2007	MT	Glacier County	30035		Gas (mcf)	10745.22
2005	CO	Kiowa County	08061		Gas (mcf)	10746.4
2008	PA	Westmoreland County	42129		Gas (mcf)	10752.96
2005	UT	Uintah County	49047		Oil (bbl)	10765
2010	MI	Oscoda County	26135		Oil (bbl)	10766.66
2008	WY	Lincoln County	56023		Oil (bbl)	10767.33
2013	UT	Duchesne County	49013		Oil (bbl)	10780.2
2013	MO	Iron County	29093		Zinc Concentrate (tons)	10800.39
2013	NY	Chautauqua County	36013		Gas (mcf)	10815.76
2008	MT	Glacier County	30035		Gas (mcf)	10826.59
2006	TX	Hemphill County	48211		Gas (mcf)	10837.37
2008	CA	Fresno County	06019		Oil (bbl)	10854.67
2010	KY	Henderson County	21101		Oil (bbl)	10855
2014	CO	La Plata County	08067		Gas (mcf)	10873.22
2007	UT	Uintah County	49047		Gilsonite (tons)	10879
2011	LA	Claiborne Parish	22027		Oil (bbl)	10896.14
2008	WV	Lewis County	54041		Gas (mcf)	10906
2009	TX	San Jacinto County	48407		Oil (bbl)	10908
2010	MT	Glacier County	30035		Gas (mcf)	10908.11
2014	PA	Forest County	42053		Gas (mcf)	10914
2009	LA	Vernon Parish	22115		Oil (bbl)	10920.23
2014	CA	Fresno County	06019		Gas (mcf)	10933.83
2008	OH	Portage County	39133		Oil (bbl)	10968.6
