Month,Calendar Year,Fund Type,Land Category,Disbursement Type,State ,County,Commodity,Category,Disbursement
March,2019,State,Offshore,8(g),AL,,,Royalties,"-134,850.00"
March,2019,State,Offshore,8(g),AL,,Gas,Royalties,"264,730.23"
March,2019,State,Offshore,8(g),AL,,Oil,Royalties,0.02
March,2019,State,Offshore,8(g),AL,,Oil & Gas,Other Distributions,"-106,259.11"
March,2019,State,Offshore,8(g),CA,,Gas,Royalties,"2,232.09"
March,2019,State,Offshore,8(g),CA,,Oil,Royalties,"93,534.27"
March,2019,State,Offshore,8(g),CA,,Oil & Gas,Other Distributions,17.93
March,2019,State,Offshore,8(g),CA,,Oil & Gas,Royalties,1.40
March,2019,State,Offshore,8(g),LA,,,Royalties,"-124,665.00"
March,2019,State,Offshore,8(g),LA,,Gas,Royalties,"312,635.16"
March,2019,State,Offshore,8(g),LA,,Oil,Other Distributions,-674.15
March,2019,State,Offshore,8(g),LA,,Oil,Royalties,"246,450.79"
March,2019,State,Offshore,8(g),LA,,Oil & Gas,Other Distributions,"-37,552.39"
March,2019,State,Offshore,8(g),MS,,,Royalties,"65,106.00"
March,2019,State,Offshore,8(g),MS,,Gas,Royalties,"6,964.55"
March,2019,State,Offshore,8(g),MS,,Oil & Gas,Other Distributions,"1,861.04"
March,2019,State,Offshore,8(g),TX,,,Royalties,"194,409.00"
March,2019,State,Offshore,8(g),TX,,Gas,Royalties,"5,197.27"
March,2019,State,Offshore,8(g),TX,,Oil,Other Distributions,-0.37
March,2019,State,Offshore,8(g),TX,,Oil,Royalties,73.49
March,2019,State,Offshore,8(g),TX,,Oil & Gas,Other Distributions,"-1,379.47"
March,2019,State,Onshore,Geothermal,CA,Imperial County,,Sequestration,-432.46
March,2019,State,Onshore,Geothermal,CA,Imperial County,Geothermal,Royalties,"6,975.20"
March,2019,State,Onshore,Geothermal,CA,Inyo County,,Sequestration,-141.32
March,2019,State,Onshore,Geothermal,CA,Inyo County,Geothermal,Other Distributions,"1,942.01"
March,2019,State,Onshore,Geothermal,CA,Inyo County,Geothermal,Royalties,337.28
March,2019,State,Onshore,Geothermal,CA,Lake County,,Sequestration,"-4,316.48"
March,2019,State,Onshore,Geothermal,CA,Lake County,Geothermal,Royalties,"69,620.70"
March,2019,State,Onshore,Geothermal,CA,Lassen County,,Sequestration,-94.53
March,2019,State,Onshore,Geothermal,CA,Lassen County,Geothermal,Royalties,"1,524.62"
March,2019,State,Onshore,Geothermal,CA,Mono County,,Sequestration,-95.89
March,2019,State,Onshore,Geothermal,CA,Mono County,Geothermal,Royalties,"1,546.66"
March,2019,State,Onshore,Geothermal,CA,Sonoma County,,Sequestration,"-6,120.84"
March,2019,State,Onshore,Geothermal,CA,Sonoma County,Geothermal,Royalties,"98,723.28"
March,2019,State,Onshore,Geothermal,ID,Cassia County,,Sequestration,-881.64
March,2019,State,Onshore,Geothermal,ID,Cassia County,Geothermal,Other Distributions,"12,702.00"
March,2019,State,Onshore,Geothermal,ID,Cassia County,Geothermal,Rents & Bonuses,"1,518.00"
March,2019,State,Onshore,Geothermal,ID,Washington County,,Sequestration,-492.62
March,2019,State,Onshore,Geothermal,ID,Washington County,Geothermal,Rents & Bonuses,"7,945.50"
March,2019,State,Onshore,Geothermal,NM,Dona Ana County,Geothermal,Rents & Bonuses,0.00
March,2019,State,Onshore,Geothermal,NM,Hidalgo County,,Sequestration,-125.60
March,2019,State,Onshore,Geothermal,NM,Hidalgo County,Geothermal,Royalties,"2,025.86"
March,2019,State,Onshore,Geothermal,NV,Churchill County,,Sequestration,"-5,890.03"
March,2019,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Other Distributions,430.76
March,2019,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Rents & Bonuses,"4,200.18"
March,2019,State,Onshore,Geothermal,NV,Churchill County,Geothermal,Royalties,"90,369.56"
March,2019,State,Onshore,Geothermal,NV,Eureka County,,Sequestration,-12.77
March,2019,State,Onshore,Geothermal,NV,Eureka County,Geothermal,Royalties,205.97
March,2019,State,Onshore,Geothermal,NV,Humboldt County,,Sequestration,-571.98
March,2019,State,Onshore,Geothermal,NV,Humboldt County,Geothermal,Rents & Bonuses,"3,600.50"
March,2019,State,Onshore,Geothermal,NV,Humboldt County,Geothermal,Royalties,"5,625.03"
March,2019,State,Onshore,Geothermal,NV,Lander County,,Sequestration,"-2,380.43"
March,2019,State,Onshore,Geothermal,NV,Lander County,Geothermal,Rents & Bonuses,-70.83
March,2019,State,Onshore,Geothermal,NV,Lander County,Geothermal,Royalties,"38,464.94"
March,2019,State,Onshore,Geothermal,NV,Lyon County,,Sequestration,-51.40
March,2019,State,Onshore,Geothermal,NV,Lyon County,Geothermal,Royalties,829.11
March,2019,State,Onshore,Geothermal,NV,Mineral County,,Sequestration,-651.67
March,2019,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Rents & Bonuses,-92.06
March,2019,State,Onshore,Geothermal,NV,Mineral County,Geothermal,Royalties,"10,602.91"
March,2019,State,Onshore,Geothermal,NV,Nye County,,Sequestration,-6.20
March,2019,State,Onshore,Geothermal,NV,Nye County,Geothermal,Rents & Bonuses,100.00
March,2019,State,Onshore,Geothermal,NV,Pershing County,,Sequestration,-121.38
March,2019,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Rents & Bonuses,"1,835.25"
March,2019,State,Onshore,Geothermal,NV,Pershing County,Geothermal,Royalties,122.52
March,2019,State,Onshore,Geothermal,NV,Washoe County,,Sequestration,-743.85
March,2019,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Other Distributions,"9,598.50"
March,2019,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Rents & Bonuses,752.14
March,2019,State,Onshore,Geothermal,NV,Washoe County,Geothermal,Royalties,"1,646.99"
March,2019,State,Onshore,Geothermal,OR,Deschutes County,,Sequestration,-138.73
March,2019,State,Onshore,Geothermal,OR,Deschutes County,Geothermal,Rents & Bonuses,"2,237.50"
March,2019,State,Onshore,Geothermal,UT,Beaver County,,Sequestration,-824.50
March,2019,State,Onshore,Geothermal,UT,Beaver County,Geothermal,Other Distributions,25.25
March,2019,State,Onshore,Geothermal,UT,Beaver County,Geothermal,Rents & Bonuses,163.79
March,2019,State,Onshore,Geothermal,UT,Beaver County,Geothermal,Royalties,"13,109.34"
March,2019,State,Onshore,Geothermal,UT,Millard County,,Sequestration,-86.63
March,2019,State,Onshore,Geothermal,UT,Millard County,Geothermal,Rents & Bonuses,302.21
March,2019,State,Onshore,Geothermal,UT,Millard County,Geothermal,Royalties,"1,095.02"
March,2019,State,Onshore,State,AK,,,Other Distributions,14.06
March,2019,State,Onshore,State,AK,,,Royalties,"-13,328.69"
March,2019,State,Onshore,State,AK,,,Sequestration,"-115,224.17"
March,2019,State,Onshore,State,AK,,Gas,Royalties,"469,994.93"
March,2019,State,Onshore,State,AK,,Oil,Other Distributions,"32,657.52"
March,2019,State,Onshore,State,AK,,Oil,Royalties,"1,364,020.61"
March,2019,State,Onshore,State,AK,,Oil & Gas,Other Distributions,"5,095.86"
March,2019,State,Onshore,State,AL,,,Royalties,-140.01
March,2019,State,Onshore,State,AL,,,Sequestration,-571.01
March,2019,State,Onshore,State,AL,,Coal,Other Distributions,4.80
March,2019,State,Onshore,State,AL,,Coal,Rents & Bonuses,"2,415.00"
March,2019,State,Onshore,State,AL,,Gas,Royalties,"3,748.96"
March,2019,State,Onshore,State,AL,,Oil,Royalties,"3,204.46"
March,2019,State,Onshore,State,AL,,Oil & Gas,Other Distributions,-213.95
March,2019,State,Onshore,State,AL,,Oil & Gas,Rents & Bonuses,162.00
March,2019,State,Onshore,State,AL,,Oil & Gas,Royalties,28.53
March,2019,State,Onshore,State,AR,,,Royalties,"-1,399.20"
March,2019,State,Onshore,State,AR,,,Sequestration,"-6,659.27"
March,2019,State,Onshore,State,AR,,Gas,Royalties,"106,593.82"
March,2019,State,Onshore,State,AR,,Hardrock,Other Distributions,-0.37
March,2019,State,Onshore,State,AR,,Oil & Gas,Other Distributions,"1,467.00"
March,2019,State,Onshore,State,AR,,Oil & Gas,Rents & Bonuses,746.00
March,2019,State,Onshore,State,AR,,Quartz,Royalties,0.37
March,2019,State,Onshore,State,AZ,,Sodium,Other Distributions,-6.00
March,2019,State,Onshore,State,AZ,,Sodium,Rents & Bonuses,-10.00
March,2019,State,Onshore,State,AZ,,Sodium,Royalties,16.00
March,2019,State,Onshore,State,CA,,,Other Distributions,19.11
March,2019,State,Onshore,State,CA,,,Royalties,"-74,497.53"
March,2019,State,Onshore,State,CA,,,Sequestration,"-226,324.66"
March,2019,State,Onshore,State,CA,,Gas,Royalties,"69,541.23"
March,2019,State,Onshore,State,CA,,Geothermal,Other Distributions,"3,884.04"
March,2019,State,Onshore,State,CA,,Geothermal,Royalties,"357,455.96"
March,2019,State,Onshore,State,CA,,Oil,Royalties,"2,914,048.25"
March,2019,State,Onshore,State,CA,,Oil & Gas,Other Distributions,"15,923.97"
March,2019,State,Onshore,State,CA,,Oil & Gas,Rents & Bonuses,"13,494.40"
March,2019,State,Onshore,State,CA,,Potassium,Other Distributions,"-11,614.50"
March,2019,State,Onshore,State,CA,,Potassium,Rents & Bonuses,"-5,143.50"
March,2019,State,Onshore,State,CA,,Sodium,Other Distributions,"-22,693.77"
March,2019,State,Onshore,State,CA,,Sodium,Rents & Bonuses,"-7,682.65"
March,2019,State,Onshore,State,CA,,Sodium,Royalties,"397,662.83"
March,2019,State,Onshore,State,CO,,,Other Distributions,26.45
March,2019,State,Onshore,State,CO,,,Royalties,"-241,072.13"
March,2019,State,Onshore,State,CO,,,Sequestration,"-732,378.77"
March,2019,State,Onshore,State,CO,,Coal,Other Distributions,"3,571.22"
March,2019,State,Onshore,State,CO,,Coal,Rents & Bonuses,"28,636.50"
March,2019,State,Onshore,State,CO,,Coal,Royalties,"1,275,489.47"
March,2019,State,Onshore,State,CO,,Gas,Royalties,"6,489,151.31"
March,2019,State,Onshore,State,CO,,Oil,Royalties,"949,085.56"
March,2019,State,Onshore,State,CO,,Oil & Gas,Other Distributions,"241,430.79"
March,2019,State,Onshore,State,CO,,Oil & Gas,Rents & Bonuses,"69,549.91"
March,2019,State,Onshore,State,CO,,Oil & Gas,Royalties,"2,913,205.25"
March,2019,State,Onshore,State,CO,,Oil Shale,Rents & Bonuses,157.00
March,2019,State,Onshore,State,CO,,Sodium,Other Distributions,"-12,570.00"
March,2019,State,Onshore,State,CO,,Sodium,Rents & Bonuses,"-4,850.00"
March,2019,State,Onshore,State,CO,,Sodium,Royalties,"100,749.52"
March,2019,State,Onshore,State,FL,,,Royalties,"-1,573.69"
March,2019,State,Onshore,State,FL,,,Sequestration,"-4,780.88"
March,2019,State,Onshore,State,FL,,Phosphate,Royalties,"78,684.69"
March,2019,State,Onshore,State,ID,,,Other Distributions,106.22
March,2019,State,Onshore,State,ID,,,Royalties,-847.81
March,2019,State,Onshore,State,ID,,,Sequestration,"-2,582.22"
March,2019,State,Onshore,State,ID,,Geothermal,Other Distributions,"25,404.00"
March,2019,State,Onshore,State,ID,,Geothermal,Rents & Bonuses,"18,927.00"
March,2019,State,Onshore,State,ID,,Phosphate,Other Distributions,"-2,383.54"
March,2019,State,Onshore,State,ID,,Phosphate,Rents & Bonuses,"-1,014.98"
March,2019,State,Onshore,State,ID,,Phosphate,Royalties,"1,458.00"
March,2019,State,Onshore,State,KS,,,Royalties,-875.86
March,2019,State,Onshore,State,KS,,,Sequestration,"-2,660.85"
March,2019,State,Onshore,State,KS,,Gas,Royalties,"26,301.39"
March,2019,State,Onshore,State,KS,,Oil,Royalties,"17,327.92"
March,2019,State,Onshore,State,KS,,Oil & Gas,Other Distributions,2.68
March,2019,State,Onshore,State,KS,,Oil & Gas,Rents & Bonuses,157.00
March,2019,State,Onshore,State,KS,,Oil & Gas,Royalties,3.81
March,2019,State,Onshore,State,KY,,,Sequestration,-162.06
March,2019,State,Onshore,State,KY,,Gas,Royalties,923.23
March,2019,State,Onshore,State,KY,,Hardrock,Other Distributions,0.35
March,2019,State,Onshore,State,KY,,Hardrock,Rents & Bonuses,0.11
March,2019,State,Onshore,State,KY,,Limestone,Royalties,0.69
March,2019,State,Onshore,State,KY,,Oil,Royalties,57.41
March,2019,State,Onshore,State,KY,,Oil & Gas,Other Distributions,"1,632.09"
March,2019,State,Onshore,State,LA,,,Other Distributions,3.76
March,2019,State,Onshore,State,LA,,,Royalties,"-1,686.32"
March,2019,State,Onshore,State,LA,,,Sequestration,"-5,366.56"
March,2019,State,Onshore,State,LA,,Gas,Royalties,"28,891.06"
March,2019,State,Onshore,State,LA,,Oil,Royalties,"55,883.84"
March,2019,State,Onshore,State,LA,,Oil & Gas,Other Distributions,"2,696.96"
March,2019,State,Onshore,State,LA,,Oil & Gas,Rents & Bonuses,768.23
March,2019,State,Onshore,State,MI,,,Other Distributions,-493.75
March,2019,State,Onshore,State,MI,,,Rents & Bonuses,-55.00
March,2019,State,Onshore,State,MI,,,Royalties,-49.32
March,2019,State,Onshore,State,MI,,,Sequestration,-149.84
March,2019,State,Onshore,State,MI,,Gas,Royalties,510.01
March,2019,State,Onshore,State,MI,,Oil,Royalties,910.79
March,2019,State,Onshore,State,MI,,Oil & Gas,Other Distributions,"1,184.11"
March,2019,State,Onshore,State,MI,,Oil & Gas,Rents & Bonuses,410.00
March,2019,State,Onshore,State,MO,,,Sequestration,"-4,178.94"
March,2019,State,Onshore,State,MO,,Hardrock,Other Distributions,"8,789.00"
March,2019,State,Onshore,State,MO,,Hardrock,Rents & Bonuses,758.50
March,2019,State,Onshore,State,MO,,Lead/Zinc,Royalties,"57,854.75"
March,2019,State,Onshore,State,MS,,,Royalties,-111.38
March,2019,State,Onshore,State,MS,,,Sequestration,"-2,635.52"
March,2019,State,Onshore,State,MS,,Gas,Royalties,"3,754.71"
March,2019,State,Onshore,State,MS,,Oil,Royalties,"35,322.03"
March,2019,State,Onshore,State,MS,,Oil & Gas,Rents & Bonuses,"3,543.00"
March,2019,State,Onshore,State,MT,,,Royalties,"-52,429.61"
March,2019,State,Onshore,State,MT,,,Sequestration,"-159,281.17"
March,2019,State,Onshore,State,MT,,Coal,Rents & Bonuses,"3,406.50"
March,2019,State,Onshore,State,MT,,Coal,Royalties,"1,493,293.85"
March,2019,State,Onshore,State,MT,,Gas,Royalties,"98,424.33"
March,2019,State,Onshore,State,MT,,Oil,Royalties,"716,989.57"
March,2019,State,Onshore,State,MT,,Oil & Gas,Other Distributions,"26,721.81"
March,2019,State,Onshore,State,MT,,Oil & Gas,Rents & Bonuses,"280,390.57"
March,2019,State,Onshore,State,MT,,Oil & Gas,Royalties,140.53
March,2019,State,Onshore,State,MT,,Phosphate,Other Distributions,"2,113.50"
March,2019,State,Onshore,State,MT,,Phosphate,Rents & Bonuses,0.00
March,2019,State,Onshore,State,ND,,,Other Distributions,4.11
March,2019,State,Onshore,State,ND,,Coal,Rents & Bonuses,"8,240.00"
March,2019,State,Onshore,State,ND,,Coal,Royalties,"47,589.57"
March,2019,State,Onshore,State,ND,,Gas,Royalties,"-312,152.59"
March,2019,State,Onshore,State,ND,,Oil,Other Distributions,-70.93
March,2019,State,Onshore,State,ND,,Oil,Royalties,"388,532.39"
March,2019,State,Onshore,State,ND,,Oil & Gas,Other Distributions,"-133,954.69"
March,2019,State,Onshore,State,ND,,Oil & Gas,Rents & Bonuses,"1,816.00"
March,2019,State,Onshore,State,NE,,,Royalties,-16.66
March,2019,State,Onshore,State,NE,,,Sequestration,-50.62
March,2019,State,Onshore,State,NE,,Oil,Royalties,833.19
March,2019,State,Onshore,State,NM,,,Other Distributions,706.92
March,2019,State,Onshore,State,NM,,,Royalties,"-1,023,463.74"
March,2019,State,Onshore,State,NM,,,Sequestration,"-3,109,326.67"
March,2019,State,Onshore,State,NM,,Coal,Other Distributions,"1,425.01"
March,2019,State,Onshore,State,NM,,Coal,Rents & Bonuses,960.00
March,2019,State,Onshore,State,NM,,Coal,Royalties,"274,721.40"
March,2019,State,Onshore,State,NM,,Gas,Royalties,"16,221,722.64"
March,2019,State,Onshore,State,NM,,Geothermal,Rents & Bonuses,0.00
March,2019,State,Onshore,State,NM,,Geothermal,Royalties,"4,051.73"
March,2019,State,Onshore,State,NM,,Oil,Other Distributions,"16,353.67"
March,2019,State,Onshore,State,NM,,Oil,Royalties,"34,391,485.46"
March,2019,State,Onshore,State,NM,,Oil & Gas,Other Distributions,"-158,938.14"
March,2019,State,Onshore,State,NM,,Oil & Gas,Rents & Bonuses,"29,919.75"
March,2019,State,Onshore,State,NM,,Oil & Gas,Royalties,"38,194.45"
March,2019,State,Onshore,State,NM,,Potassium,Rents & Bonuses,"-83,637.00"
March,2019,State,Onshore,State,NM,,Potassium,Royalties,"376,515.74"
March,2019,State,Onshore,State,NM,,Sodium,Royalties,"60,412.41"
March,2019,State,Onshore,State,NV,,,Other Distributions,88.56
March,2019,State,Onshore,State,NV,,,Royalties,"-9,120.24"
March,2019,State,Onshore,State,NV,,,Sequestration,"-27,712.77"
March,2019,State,Onshore,State,NV,,Geothermal,Other Distributions,"20,058.55"
March,2019,State,Onshore,State,NV,,Geothermal,Rents & Bonuses,"20,650.31"
March,2019,State,Onshore,State,NV,,Geothermal,Royalties,"295,734.66"
March,2019,State,Onshore,State,NV,,Oil,Royalties,"60,409.49"
March,2019,State,Onshore,State,NV,,Oil & Gas,Other Distributions,42.54
March,2019,State,Onshore,State,NV,,Oil & Gas,Rents & Bonuses,"54,114.25"
March,2019,State,Onshore,State,NV,,Potassium,Other Distributions,"3,751.50"
March,2019,State,Onshore,State,NV,,Potassium,Rents & Bonuses,"1,250.50"
March,2019,State,Onshore,State,OH,,,Royalties,-0.79
March,2019,State,Onshore,State,OH,,,Sequestration,"-1,710.15"
March,2019,State,Onshore,State,OH,,Gas,Royalties,"22,812.35"
March,2019,State,Onshore,State,OH,,Oil,Royalties,82.97
March,2019,State,Onshore,State,OH,,Oil & Gas,Other Distributions,708.53
March,2019,State,Onshore,State,OH,,Oil & Gas,Rents & Bonuses,"3,979.90"
March,2019,State,Onshore,State,OK,,,Other Distributions,4.77
March,2019,State,Onshore,State,OK,,,Royalties,"-3,421.17"
March,2019,State,Onshore,State,OK,,,Sequestration,"-10,428.94"
March,2019,State,Onshore,State,OK,,Gas,Royalties,"144,312.35"
March,2019,State,Onshore,State,OK,,Hardrock,Other Distributions,-0.10
March,2019,State,Onshore,State,OK,,Oil,Royalties,"34,977.65"
March,2019,State,Onshore,State,OK,,Oil & Gas,Other Distributions,"-7,720.93"
March,2019,State,Onshore,State,OK,,Oil & Gas,Rents & Bonuses,56.00
March,2019,State,Onshore,State,OK,,Quartz,Royalties,0.10
March,2019,State,Onshore,State,OR,,,Royalties,-89.50
March,2019,State,Onshore,State,OR,,,Sequestration,-271.90
March,2019,State,Onshore,State,OR,,Geothermal,Rents & Bonuses,"4,475.00"
March,2019,State,Onshore,State,SD,,,Other Distributions,0.13
March,2019,State,Onshore,State,SD,,,Royalties,-123.11
March,2019,State,Onshore,State,SD,,,Sequestration,-374.01
March,2019,State,Onshore,State,SD,,Gas,Royalties,346.05
March,2019,State,Onshore,State,SD,,Oil,Royalties,"5,475.19"
March,2019,State,Onshore,State,SD,,Oil & Gas,Other Distributions,334.16
March,2019,State,Onshore,State,TX,,,Royalties,"-1,557.05"
March,2019,State,Onshore,State,TX,,,Sequestration,"-10,338.16"
March,2019,State,Onshore,State,TX,,Gas,Royalties,"140,655.80"
March,2019,State,Onshore,State,TX,,Oil,Royalties,"9,630.34"
March,2019,State,Onshore,State,TX,,Oil & Gas,Other Distributions,"9,991.20"
March,2019,State,Onshore,State,TX,,Oil & Gas,Rents & Bonuses,"7,560.50"
March,2019,State,Onshore,State,TX,,Oil & Gas,Royalties,463.77
March,2019,State,Onshore,State,UT,,,Other Distributions,63.06
March,2019,State,Onshore,State,UT,,,Royalties,"-166,151.10"
March,2019,State,Onshore,State,UT,,,Sequestration,"-506,366.80"
March,2019,State,Onshore,State,UT,,Coal,Rents & Bonuses,"1,235,598.24"
March,2019,State,Onshore,State,UT,,Coal,Royalties,"866,456.71"
March,2019,State,Onshore,State,UT,,Gas,Royalties,"3,038,896.26"
March,2019,State,Onshore,State,UT,,Geothermal,Other Distributions,50.67
March,2019,State,Onshore,State,UT,,Geothermal,Rents & Bonuses,932.00
March,2019,State,Onshore,State,UT,,Geothermal,Royalties,"28,408.85"
March,2019,State,Onshore,State,UT,,Gilsonite,Royalties,"80,844.46"
March,2019,State,Onshore,State,UT,,Oil,Royalties,"1,499,184.40"
March,2019,State,Onshore,State,UT,,Oil & Gas,Other Distributions,"24,533.27"
March,2019,State,Onshore,State,UT,,Oil & Gas,Rents & Bonuses,"1,565,265.25"
March,2019,State,Onshore,State,UT,,Oil & Gas,Royalties,"3,430.92"
