Calendar Year	Product	State/Offshore Region	FIPS Code	CPS/Planning Area	Production Volume	Onshore/Offshore	Category	
2014	Gas (mcf)	WY	56019	Johnson County	16,124,055	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56019	Johnson County	118,567,402	Onshore	Federal	
2014	Gas (mcf)	WY	56021	Laramie County	2,965	Onshore	Federal	
2014	Gas (mcf)	WY	56023	Lincoln County	296,956	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56023	Lincoln County	34,994,728	Onshore	Federal	
2014	Gas (mcf)	WY	56025	Natrona County	51,875	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56025	Natrona County	14,983,759	Onshore	Federal	
2014	Gas (mcf)	WY	56027	Niobrara County	174,700	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56027	Niobrara County	416,537	Onshore	Federal	
2014	Gas (mcf)	WY	56029	Park County	5,392	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56029	Park County	5,709,577	Onshore	Federal	
2014	Gas (mcf)	WY	56033	Sheridan County	2,519,988	Onshore	Federal	
2014	Gas (mcf)	WY	56035	Sublette County	930,368,673	Onshore	Federal	
2014	Gas (mcf)	WY	56037	Sweetwater County	1,914,391	Onshore	Mixed Exploratory	
2014	Gas (mcf)	WY	56037	Sweetwater County	138,201,144	Onshore	Federal	
2014	Gas (mcf)	WY	56041	Uinta County	40,336,639	Onshore	Federal	
2014	Gas (mcf)	WY	56043	Washakie County	614,164	Onshore	Federal	
2014	Gas (mcf)	WY	56045	Weston County	826,121	Onshore	Federal	
2014	Oil (bbl)	WY	56001	Albany County	17,978	Onshore	Federal	
2014	Oil (bbl)	WY	56003	Big Horn County	570,491	Onshore	Federal	
2014	Oil (bbl)	WY	56005	Campbell County	4,261	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56005	Campbell County	7,874,229	Onshore	Federal	
2014	Oil (bbl)	WY	56007	Carbon County	2,006	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56007	Carbon County	739,350	Onshore	Federal	
2014	Oil (bbl)	WY	56009	Converse County	2,304,268	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56009	Converse County	3,530,005	Onshore	Federal	
2014	Oil (bbl)	WY	56011	Crook County	373	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56011	Crook County	628,189	Onshore	Federal	
2014	Oil (bbl)	WY	56013	Fremont County	843	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56013	Fremont County	792,506	Onshore	Federal	
2014	Oil (bbl)	WY	56017	Hot Springs County	1,891,439	Onshore	Federal	
2014	Oil (bbl)	WY	56019	Johnson County	223	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56019	Johnson County	1,327,645	Onshore	Federal	
2014	Oil (bbl)	WY	56021	Laramie County	12,917	Onshore	Federal	
2014	Oil (bbl)	WY	56023	Lincoln County	1,899	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56023	Lincoln County	262,591	Onshore	Federal	
2014	Oil (bbl)	WY	56025	Natrona County	9,823	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56025	Natrona County	5,437,539	Onshore	Federal	
2014	Oil (bbl)	WY	56027	Niobrara County	94,752	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56027	Niobrara County	595,984	Onshore	Federal	
2014	Oil (bbl)	WY	56029	Park County	30,354	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56029	Park County	4,207,885	Onshore	Federal	
2014	Oil (bbl)	WY	56033	Sheridan County	9,257	Onshore	Federal	
2014	Oil (bbl)	WY	56035	Sublette County	5,824,339	Onshore	Federal	
2014	Oil (bbl)	WY	56037	Sweetwater County	46,548	Onshore	Mixed Exploratory	
2014	Oil (bbl)	WY	56037	Sweetwater County	2,645,218	Onshore	Federal	
2014	Oil (bbl)	WY	56041	Uinta County	440,493	Onshore	Federal	
2014	Oil (bbl)	WY	56043	Washakie County	547,518	Onshore	Federal	
2014	Oil (bbl)	WY	56045	Weston County	340,785	Onshore	Federal	
2014	Purge Liquor (tons - equivalent)	WY	56037	Sweetwater County	91,878	Onshore	Federal	
2014	Salt (tons)	WY	56023	Lincoln County	W	Onshore	Federal	
2014	Soda Ash (tons)	WY	56037	Sweetwater County	6,075,994	Onshore	Federal	
2014	Sodium Bi-Carbonate (tons)	WY	56037	Sweetwater County	107,022	Onshore	Federal	
2014	Sodium Sesquicarbonate (tons)	WY	56037	Sweetwater County	W	Onshore	Federal	
2014	Sulfide (tons)	WY	56037	Sweetwater County	W	Onshore	Federal	
2014	Trona Ore (tons)	WY	56037	Sweetwater County	W	Onshore	Federal	
2015	Gas (mcf)	AK	02122	Kenai Peninsula Borough	16,637,832	Onshore	Federal	
2015	Gas (mcf)	AK	02185	North Slope Borough	4,266	Onshore	Federal	
2015	Oil (bbl)	AK	02122	Kenai Peninsula Borough	952,324	Onshore	Federal	
2015	Oil (bbl)	AK	02185	North Slope Borough	5,730	Onshore	Federal	
2015	Coal (tons)	AL	01073	Jefferson County	W	Onshore	Federal	
2015	Gas (mcf)	AL	01003	Baldwin County	23,365	Onshore	Federal	
2015	Gas (mcf)	AL	01053	Escambia County	9,319	Onshore	Federal	
2015	Gas (mcf)	AL	01075	Lamar County	243	Onshore	Federal	
2015	Gas (mcf)	AL	01097	Mobile County	13,477,155	Onshore	Federal	
2015	Gas (mcf)	AL	01125	Tuscaloosa County	392,424	Onshore	Federal	
2015	Oil (bbl)	AL	01003	Baldwin County	9	Onshore	Federal	
2015	Oil (bbl)	AL	01023	Choctaw County	60	Onshore	Federal	
2015	Oil (bbl)	AL	01035	Conecuh County	1,182	Onshore	Federal	
2015	Oil (bbl)	AL	01039	Covington County	3,856	Onshore	Federal	
2015	Oil (bbl)	AL	01053	Escambia County	30,673	Onshore	Federal	
2015	Oil (bbl)	AL	01075	Lamar County	597	Onshore	Federal	
2015	Oil (bbl)	AL	01097	Mobile County	4,008	Onshore	Federal	
2015	Gas (mcf)	AR	05023	Cleburne County	997,160	Onshore	Federal	
2015	Gas (mcf)	AR	05027	Columbia County	2,184	Onshore	Federal	
2015	Gas (mcf)	AR	05029	Conway County	1,570,046	Onshore	Federal	
2015	Gas (mcf)	AR	05033	Crawford County	89,139	Onshore	Federal	
2015	Gas (mcf)	AR	05045	Faulkner County	1,331,342	Onshore	Federal	
2015	Gas (mcf)	AR	05047	Franklin County	100,797	Onshore	Federal	
2015	Gas (mcf)	AR	05071	Johnson County	321,672	Onshore	Federal	
2015	Gas (mcf)	AR	05083	Logan County	3,623,176	Onshore	Federal	
2015	Gas (mcf)	AR	05115	Pope County	117,162	Onshore	Federal	
2015	Gas (mcf)	AR	05127	Scott County	6,905	Onshore	Mixed Exploratory	
2015	Gas (mcf)	AR	05131	Sebastian County	2,241	Onshore	Mixed Exploratory	
2015	Gas (mcf)	AR	05131	Sebastian County	2,553,220	Onshore	Federal	
2015	Gas (mcf)	AR	05135	Sharp County	27,791	Onshore	Federal	
2015	Gas (mcf)	AR	05141	Van Buren County	2,269,599	Onshore	Federal	
2015	Gas (mcf)	AR	05145	White County	373,969	Onshore	Federal	
2015	Gas (mcf)	AR	05149	Yell County	382,809	Onshore	Federal	
2015	Oil (bbl)	AR	05027	Columbia County	2	Onshore	Federal	
2015	Quartz Crystal (tickets/pounds)	AR	05097	Montgomery County	4,701	Onshore	Federal	
2015	Anhydrous Sodium Sulfate (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2015	Borax-Decahydrate (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2015	Borax-Pentahydrate (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2015	Boric Acid (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2015	Gas (mcf)	CA	06013	Contra Costa County	637	Onshore	Federal	
2015	Gas (mcf)	CA	06019	Fresno County	30,587	Onshore	Federal	
2015	Gas (mcf)	CA	06021	Glenn County	5,675	Onshore	Federal	
2015	Gas (mcf)	CA	06029	Kern County	9,347	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CA	06029	Kern County	8,735,686	Onshore	Federal	
2015	Gas (mcf)	CA	06031	Kings County	107,027	Onshore	Federal	
2015	Gas (mcf)	CA	06037	Los Angeles County	153,041	Onshore	Federal	
2015	Gas (mcf)	CA	06053	Monterey County	1,668	Onshore	Federal	
2015	Gas (mcf)	CA	06067	Sacramento County	546,344	Onshore	Federal	
2015	Gas (mcf)	CA	06069	San Benito County	140	Onshore	Federal	
2015	Gas (mcf)	CA	06077	San Joaquin County	3,471	Onshore	Federal	
2015	Gas (mcf)	CA	06079	San Luis Obispo County	3,051	Onshore	Federal	
2015	Gas (mcf)	CA	06079	San Luis Obispo County	8,681	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CA	06083	Santa Barbara County	47,239	Onshore	Federal	
2015	Gas (mcf)	CA	06095	Solano County	2,382,228	Onshore	Federal	
2015	Gas (mcf)	CA	06111	Ventura County	655,945	Onshore	Federal	
2015	Geothermal - Direct Utilization, Millions of BTUs	CA	06035	Lassen County	170,924	Onshore	Federal	
2015	Geothermal - Electrical Generation, Kilowatt Hours	CA	06025	Imperial County	318,013,887	Onshore	Federal	
2015	Geothermal - Electrical Generation, Kilowatt Hours	CA	06027	Inyo County	295,037,530	Onshore	Federal	
2015	Geothermal - Electrical Generation, Kilowatt Hours	CA	06051	Mono County	183,356,897	Onshore	Federal	
2015	Geothermal - Electrical Generation, Other	CA	06035	Lassen County	666,434	Onshore	Federal	
2015	Geothermal - Electrical Generation, Thousands of Pounds	CA	06033	Lake County	18,069,652	Onshore	Federal	
2015	Geothermal - Electrical Generation, Thousands of Pounds	CA	06097	Sonoma County	24,601,981	Onshore	Federal	
2015	Geothermal - sulfur	CA	06027	Inyo County	2,401	Onshore	Federal	
2015	Gold Ore (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2015	Oil (bbl)	CA	06013	Contra Costa County	1	Onshore	Federal	
2015	Oil (bbl)	CA	06019	Fresno County	42,891	Onshore	Federal	
2015	Oil (bbl)	CA	06029	Kern County	10,444	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CA	06029	Kern County	12,346,556	Onshore	Federal	
2015	Oil (bbl)	CA	06031	Kings County	92,121	Onshore	Federal	
2015	Oil (bbl)	CA	06037	Los Angeles County	423,294	Onshore	Federal	
2015	Oil (bbl)	CA	06053	Monterey County	14,573	Onshore	Federal	
2015	Oil (bbl)	CA	06067	Sacramento County	155	Onshore	Federal	
2015	Oil (bbl)	CA	06069	San Benito County	556	Onshore	Federal	
2015	Oil (bbl)	CA	06079	San Luis Obispo County	2,642	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CA	06079	San Luis Obispo County	7,832	Onshore	Federal	
2015	Oil (bbl)	CA	06083	Santa Barbara County	49,355	Onshore	Federal	
2015	Oil (bbl)	CA	06095	Solano County	691	Onshore	Federal	
2015	Oil (bbl)	CA	06111	Ventura County	334,629	Onshore	Federal	
2015	Salt (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2015	Soda Ash (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2015	Sodium Bi-Carbonate (tons)	CA	06071	San Bernardino County	W	Onshore	Federal	
2015	Coal (tons)	CO	08029	Delta County	W	Onshore	Federal	
2015	Coal (tons)	CO	08051	Gunnison County	W	Onshore	Federal	
2015	Coal (tons)	CO	08067	La Plata County	W	Onshore	Federal	
2015	Coal (tons)	CO	08081	Moffat County	2,330,960	Onshore	Federal	
2015	Coal (tons)	CO	08103	Rio Blanco County	4,260,221	Onshore	Federal	
2015	Coal (tons)	CO	08107	Routt County	W	Onshore	Federal	
2015	Gas (mcf)	CO	08001	Adams County	12,192	Onshore	Federal	
2015	Gas (mcf)	CO	08005	Arapahoe County	1,959	Onshore	Federal	
2015	Gas (mcf)	CO	08007	Archuleta County	2,117	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08007	Archuleta County	1,343,564	Onshore	Federal	
2015	Gas (mcf)	CO	08009	Baca County	35,553	Onshore	Federal	
2015	Gas (mcf)	CO	08011	Bent County	7,832	Onshore	Federal	
2015	Gas (mcf)	CO	08014	Broomfield County	796	Onshore	Federal	
2015	Gas (mcf)	CO	08017	Cheyenne County	95,826	Onshore	Federal	
2015	Gas (mcf)	CO	08029	Delta County	6,177	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08029	Delta County	293,330	Onshore	Federal	
2015	Gas (mcf)	CO	08033	Dolores County	193,778,879	Onshore	Federal	
2015	Gas (mcf)	CO	08043	Fremont County	119	Onshore	Federal	
2015	Gas (mcf)	CO	08045	Garfield County	1,388,557	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08045	Garfield County	182,163,726	Onshore	Federal	
2015	Gas (mcf)	CO	08051	Gunnison County	24,429	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08051	Gunnison County	3,237,440	Onshore	Federal	
2015	Gas (mcf)	CO	08055	Huerfano County	3,838,582	Onshore	Federal	
2015	Gas (mcf)	CO	08057	Jackson County	45,246	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08057	Jackson County	78,535	Onshore	Federal	
2015	Gas (mcf)	CO	08061	Kiowa County	6,375	Onshore	Federal	
2015	Gas (mcf)	CO	08063	Kit Carson County	3	Onshore	Federal	
2015	Gas (mcf)	CO	08067	La Plata County	113	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08067	La Plata County	10,812,418	Onshore	Federal	
2015	Gas (mcf)	CO	08069	Larimer County	172	Onshore	Federal	
2015	Gas (mcf)	CO	08071	Las Animas County	2,740,243	Onshore	Federal	
2015	Gas (mcf)	CO	08075	Logan County	1,440	Onshore	Federal	
2015	Gas (mcf)	CO	08077	Mesa County	796,075	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08077	Mesa County	15,593,212	Onshore	Federal	
2015	Gas (mcf)	CO	08081	Moffat County	25,115	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08081	Moffat County	11,327,307	Onshore	Federal	
2015	Gas (mcf)	CO	08083	Montezuma County	148,544,815	Onshore	Federal	
2015	Gas (mcf)	CO	08095	Phillips County	36,310	Onshore	Federal	
2015	Gas (mcf)	CO	08099	Prowers County	548	Onshore	Federal	
2015	Gas (mcf)	CO	08103	Rio Blanco County	2,208,604	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08103	Rio Blanco County	75,861,523	Onshore	Federal	
2015	Gas (mcf)	CO	08107	Routt County	14,937	Onshore	Federal	
2015	Gas (mcf)	CO	08113	San Miguel County	87,270	Onshore	Mixed Exploratory	
2015	Gas (mcf)	CO	08113	San Miguel County	2,790,986	Onshore	Federal	
2015	Gas (mcf)	CO	08121	Washington County	71,029	Onshore	Federal	
2015	Gas (mcf)	CO	08123	Weld County	5,621,710	Onshore	Federal	
2015	Gas (mcf)	CO	08125	Yuma County	898,153	Onshore	Federal	
2015	Oil (bbl)	CO	08001	Adams County	6,351	Onshore	Federal	
2015	Oil (bbl)	CO	08005	Arapahoe County	988	Onshore	Federal	
2015	Oil (bbl)	CO	08009	Baca County	10,154	Onshore	Federal	
2015	Oil (bbl)	CO	08011	Bent County	129	Onshore	Federal	
2015	Oil (bbl)	CO	08014	Broomfield County	38	Onshore	Federal	
2015	Oil (bbl)	CO	08017	Cheyenne County	16,002	Onshore	Federal	
2015	Oil (bbl)	CO	08029	Delta County	26	Onshore	Federal	
2015	Oil (bbl)	CO	08029	Delta County	891	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CO	08033	Dolores County	22,417	Onshore	Federal	
2015	Oil (bbl)	CO	08043	Fremont County	66	Onshore	Federal	
2015	Oil (bbl)	CO	08045	Garfield County	608	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CO	08045	Garfield County	457,153	Onshore	Federal	
2015	Oil (bbl)	CO	08051	Gunnison County	654	Onshore	Federal	
2015	Oil (bbl)	CO	08057	Jackson County	57,427	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CO	08057	Jackson County	124,790	Onshore	Federal	
2015	Oil (bbl)	CO	08061	Kiowa County	4,141	Onshore	Federal	
2015	Oil (bbl)	CO	08063	Kit Carson County	12	Onshore	Federal	
2015	Oil (bbl)	CO	08067	La Plata County	73	Onshore	Federal	
2015	Oil (bbl)	CO	08069	Larimer County	1,252	Onshore	Federal	
2015	Oil (bbl)	CO	08075	Logan County	1,213	Onshore	Federal	
2015	Oil (bbl)	CO	08077	Mesa County	416	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CO	08077	Mesa County	20,213	Onshore	Federal	
2015	Oil (bbl)	CO	08081	Moffat County	37,365	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CO	08081	Moffat County	212,780	Onshore	Federal	
2015	Oil (bbl)	CO	08083	Montezuma County	81,045	Onshore	Federal	
2015	Oil (bbl)	CO	08087	Morgan County	872	Onshore	Federal	
2015	Oil (bbl)	CO	08103	Rio Blanco County	29,618	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CO	08103	Rio Blanco County	2,342,761	Onshore	Federal	
2015	Oil (bbl)	CO	08107	Routt County	396	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CO	08107	Routt County	11,767	Onshore	Federal	
2015	Oil (bbl)	CO	08113	San Miguel County	32	Onshore	Mixed Exploratory	
2015	Oil (bbl)	CO	08113	San Miguel County	2,440	Onshore	Federal	
2015	Oil (bbl)	CO	08121	Washington County	4,878	Onshore	Federal	
2015	Oil (bbl)	CO	08123	Weld County	1,562,918	Onshore	Federal	
2015	Sodium Bi-Carbonate (tons)	CO	08103	Rio Blanco County	W	Onshore	Federal	
2015	Phosphate Raw Ore (tons)	FL	12049	Hardee County	W	Onshore	Federal	
2015	Gas (mcf)	ID	16075	Payette County	1,551	Onshore	Federal	
2015	Oil (bbl)	ID	16075	Payette County	259	Onshore	Federal	
2015	Phosphate Raw Ore (tons)	ID	16029	Caribou County	4,903,855	Onshore	Federal	
2015	Gas (mcf)	IL	17055	Franklin County	23,106	Onshore	Federal	
2015	Oil (bbl)	IL	17027	Clinton County	8,256	Onshore	Federal	
2015	Oil (bbl)	IL	17051	Fayette County	6	Onshore	Federal	
2015	Oil (bbl)	IL	17055	Franklin County	7,774	Onshore	Federal	
2015	Gas (mcf)	KS	20033	Comanche County	3,937	Onshore	Federal	
2015	Gas (mcf)	KS	20053	Ellsworth County	5,297	Onshore	Federal	
2015	Gas (mcf)	KS	20055	Finney County	670,044	Onshore	Federal	
2015	Gas (mcf)	KS	20067	Grant County	74,826	Onshore	Federal	
2015	Gas (mcf)	KS	20075	Hamilton County	13,289	Onshore	Federal	
2015	Gas (mcf)	KS	20081	Haskell County	215,213	Onshore	Federal	
2015	Gas (mcf)	KS	20093	Kearny County	1,288,276	Onshore	Federal	
2015	Gas (mcf)	KS	20119	Meade County	5,188	Onshore	Federal	
2015	Gas (mcf)	KS	20129	Morton County	1,812,833	Onshore	Federal	
2015	Gas (mcf)	KS	20175	Seward County	78,100	Onshore	Federal	
2015	Gas (mcf)	KS	20187	Stanton County	31,216	Onshore	Federal	
2015	Gas (mcf)	KS	20189	Stevens County	192,722	Onshore	Federal	
2015	Oil (bbl)	KS	20055	Finney County	20,991	Onshore	Federal	
2015	Oil (bbl)	KS	20063	Gove County	1,205	Onshore	Federal	
2015	Oil (bbl)	KS	20081	Haskell County	23,089	Onshore	Federal	
2015	Oil (bbl)	KS	20093	Kearny County	21,004	Onshore	Federal	
2015	Oil (bbl)	KS	20101	Lane County	3,318	Onshore	Federal	
2015	Oil (bbl)	KS	20129	Morton County	81,211	Onshore	Federal	
2015	Oil (bbl)	KS	20175	Seward County	274	Onshore	Federal	
2015	Oil (bbl)	KS	20189	Stevens County	1,315	Onshore	Federal	
2015	Oil (bbl)	KS	20195	Trego County	2,001	Onshore	Federal	
2015	Gas (mcf)	KY	21051	Clay County	38,307	Onshore	Federal	
2015	Gas (mcf)	KY	21071	Floyd County	11,278	Onshore	Federal	
2015	Gas (mcf)	KY	21115	Johnson County	252	Onshore	Federal	
2015	Gas (mcf)	KY	21127	Lawrence County	909	Onshore	Federal	
2015	Gas (mcf)	KY	21131	Leslie County	49,073	Onshore	Federal	
2015	Gas (mcf)	KY	21133	Letcher County	1,571	Onshore	Federal	
2015	Gas (mcf)	KY	21147	McCreary County	501	Onshore	Federal	
2015	Gas (mcf)	KY	21175	Morgan County	46	Onshore	Federal	
2015	Gas (mcf)	KY	21195	Pike County	36,427	Onshore	Federal	
2015	Gas (mcf)	KY	21235	Whitley County	12,710	Onshore	Federal	
2015	Oil (bbl)	KY	21051	Clay County	221	Onshore	Federal	
2015	Oil (bbl)	KY	21101	Henderson County	8,010	Onshore	Federal	
2015	Oil (bbl)	KY	21131	Leslie County	420	Onshore	Federal	
2015	Gas (mcf)	LA	22011	Beauregard Parish	80	Onshore	Federal	
2015	Gas (mcf)	LA	22013	Bienville Parish	118,739	Onshore	Federal	
2015	Gas (mcf)	LA	22015	Bossier Parish	7,390,032	Onshore	Federal	
2015	Gas (mcf)	LA	22017	Caddo Parish	210,238	Onshore	Federal	
2015	Gas (mcf)	LA	22023	Cameron Parish	4,595,557	Onshore	Federal	
2015	Gas (mcf)	LA	22027	Claiborne Parish	121,584	Onshore	Federal	
2015	Gas (mcf)	LA	22031	De Soto Parish	1,449,626	Onshore	Federal	
2015	Gas (mcf)	LA	22033	East Baton Rouge Parish	5,950	Onshore	Federal	
2015	Gas (mcf)	LA	22061	Lincoln Parish	1,887	Onshore	Federal	
2015	Gas (mcf)	LA	22067	Morehouse Parish	1,362	Onshore	Federal	
2015	Gas (mcf)	LA	22073	Ouachita Parish	414	Onshore	Federal	
2015	Gas (mcf)	LA	22075	Plaquemines Parish	2,584,378	Onshore	Federal	
2015	Gas (mcf)	LA	22079	Rapides Parish	9,180	Onshore	Federal	
2015	Gas (mcf)	LA	22081	Red River Parish	47,663	Onshore	Federal	
2015	Gas (mcf)	LA	22721	South Pass	10,030	Onshore	Federal	
2015	Gas (mcf)	LA	22099	St. Martin Parish	2,848	Onshore	Federal	
2015	Gas (mcf)	LA	22111	Union Parish	3,403	Onshore	Federal	
2015	Gas (mcf)	LA	22113	Vermilion Parish	304	Onshore	Federal	
2015	Gas (mcf)	LA	22115	Vernon Parish	4,894	Onshore	Federal	
2015	Gas (mcf)	LA	22119	Webster Parish	21,569	Onshore	Federal	
2015	Gas (mcf)	LA	22719	West Delta	20,175	Onshore	Federal	
2015	Gas (mcf)	LA	22127	Winn Parish	44,346	Onshore	Federal	
2015	Oil (bbl)	LA	22011	Beauregard Parish	17	Onshore	Federal	
2015	Oil (bbl)	LA	22013	Bienville Parish	24	Onshore	Federal	
2015	Oil (bbl)	LA	22015	Bossier Parish	40,664	Onshore	Federal	
2015	Oil (bbl)	LA	22017	Caddo Parish	8,725	Onshore	Federal	
2015	Oil (bbl)	LA	22023	Cameron Parish	12,127	Onshore	Federal	
2015	Oil (bbl)	LA	22027	Claiborne Parish	6,403	Onshore	Federal	
2015	Oil (bbl)	LA	22029	Concordia Parish	624	Onshore	Federal	
2015	Oil (bbl)	LA	22031	De Soto Parish	1	Onshore	Federal	
2015	Oil (bbl)	LA	22033	East Baton Rouge Parish	628	Onshore	Federal	
2015	Oil (bbl)	LA	22043	Grant Parish	29,560	Onshore	Federal	
2015	Oil (bbl)	LA	22061	Lincoln Parish	25	Onshore	Federal	
2015	Oil (bbl)	LA	22075	Plaquemines Parish	217,191	Onshore	Federal	
2015	Oil (bbl)	LA	22079	Rapides Parish	6,856	Onshore	Federal	
2015	Oil (bbl)	LA	22721	South Pass	21,313	Onshore	Federal	
2015	Oil (bbl)	LA	22099	St. Martin Parish	921	Onshore	Federal	
2015	Oil (bbl)	LA	22113	Vermilion Parish	2,780	Onshore	Federal	
2015	Oil (bbl)	LA	22115	Vernon Parish	1,505	Onshore	Federal	
2015	Oil (bbl)	LA	22119	Webster Parish	4,917	Onshore	Federal	
2015	Oil (bbl)	LA	22719	West Delta	624	Onshore	Federal	
2015	Oil (bbl)	LA	22127	Winn Parish	600	Onshore	Federal	
2015	Salt (tons)	LA		Central Gulf of Mexico	W	Onshore/Offshore	Federal	
2015	Gas (mcf)	MI	26001	Alcona County	2,987	Onshore	Federal	
2015	Gas (mcf)	MI	26009	Antrim County	200	Onshore	Federal	
2015	Gas (mcf)	MI	26025	Calhoun County	10,520	Onshore	Federal	
2015	Gas (mcf)	MI	26035	Clare County	3,822	Onshore	Federal	
2015	Gas (mcf)	MI	26039	Crawford County	42,695	Onshore	Federal	
2015	Gas (mcf)	MI	26055	Grand Traverse County	3,429	Onshore	Federal	
2015	Gas (mcf)	MI	26075	Jackson County	23,868	Onshore	Federal	
2015	Gas (mcf)	MI	26079	Kalkaska County	24,788	Onshore	Federal	
2015	Gas (mcf)	MI	26119	Montmorency County	523,783	Onshore	Federal	
2015	Gas (mcf)	MI	26135	Oscoda County	795,852	Onshore	Federal	
2015	Gas (mcf)	MI	26137	Otsego County	7,653	Onshore	Federal	
2015	Gas (mcf)	MI	26143	Roscommon County	17,909	Onshore	Federal	
2015	Oil (bbl)	MI	26005	Allegan County	115	Onshore	Federal	
2015	Oil (bbl)	MI	26025	Calhoun County	1,189	Onshore	Federal	
2015	Oil (bbl)	MI	26035	Clare County	1,423	Onshore	Federal	
2015	Oil (bbl)	MI	26055	Grand Traverse County	556	Onshore	Federal	
2015	Oil (bbl)	MI	26075	Jackson County	12,810	Onshore	Federal	
2015	Oil (bbl)	MI	26079	Kalkaska County	2,693	Onshore	Federal	
2015	Oil (bbl)	MI	26135	Oscoda County	5,476	Onshore	Federal	
2015	Oil (bbl)	MI	26143	Roscommon County	2,639	Onshore	Federal	
2015	Copper Concentrate (tons)	MO	29055	Crawford County	328	Onshore	Federal	
2015	Copper Concentrate (tons)	MO	29065	Dent County	W	Onshore	Federal	
